"Coefficients d'impôt en pourcentage (%)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20"
"2024.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"Impôt sur le revenu",NA,NA,NA,NA,"Impôt sur la fortune",NA,NA,NA,NA,"Bénéfice",NA,NA,"Capital",NA,NA
"Canton-Id","Canton","OFS-Id","Commune","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église","Canton","Commune","Église"
"2.0","BE","301.0","Aarberg","302.5","165.0","16.1","20.0","28.000000000000004","302.5","165.0","16.1","20.0","28.000000000000004","262.0","165.0","16.75","262.0","165.0","16.75"
"2.0","BE","321.0","Aarwangen","302.5","157.0","18.4","19.0","27.6","302.5","157.0","18.4","19.0","27.6","262.0","157.0","18.56","262.0","157.0","18.56"
"2.0","BE","561.0","Adelboden","302.5","199.0","18.4","23.0","23.0","302.5","199.0","18.4","23.0","23.0","262.0","199.0","18.95","262.0","199.0","18.95"
"2.0","BE","401.0","Aefligen","302.5","190.0","16.0","19.0","27.6","302.5","190.0","16.0","19.0","27.6","262.0","190.0","16.48","262.0","190.0","16.48"
"2.0","BE","731.0","Aegerten","302.5","179.0","20.0","20.0","28.000000000000004","302.5","179.0","20.0","20.0","28.000000000000004","262.0","179.0","20.05","262.0","179.0","20.05"
"2.0","BE","562.0","Aeschi bei Spiez","302.5","179.0","25.0","23.0","23.0","302.5","179.0","25.0","23.0","23.0","262.0","179.0","24.82","262.0","179.0","24.82"
"2.0","BE","951.0","Affoltern im Emmental","302.5","186.0","23.799999999999997","19.0","27.6","302.5","186.0","23.799999999999997","19.0","27.6","262.0","186.0","23.44","262.0","186.0","23.44"
"2.0","BE","402.0","Alchenstorf","302.5","175.0","22.0","19.0","27.6","302.5","175.0","22.0","19.0","27.6","262.0","175.0","21.81","262.0","175.0","21.81"
"2.0","BE","630.0","Allmendingen","302.5","125.0","18.4","18.0","27.6","302.5","125.0","18.4","18.0","27.6","262.0","125.0","18.34","262.0","125.0","18.34"
"2.0","BE","921.0","Amsoldingen","302.5","185.0","24.6","19.5","23.0","302.5","185.0","24.6","19.5","23.0","262.0","185.0","24.12","262.0","185.0","24.12"
"2.0","BE","381.0","Arch","302.5","175.0","14.000000000000002","20.0","28.000000000000004","302.5","175.0","14.000000000000002","20.0","28.000000000000004","262.0","175.0","15.329999999999998","262.0","175.0","15.329999999999998"
"2.0","BE","602.0","Arni (BE)","302.5","174.0","23.0","19.0","27.6","302.5","174.0","23.0","19.0","27.6","262.0","174.0","22.830000000000002","262.0","174.0","22.830000000000002"
"2.0","BE","971.0","Attiswil","302.5","164.0","20.7","19.0","27.6","302.5","164.0","20.7","19.0","27.6","262.0","164.0","20.3","262.0","164.0","20.3"
"2.0","BE","322.0","Auswil","302.5","175.0","18.4","19.0","27.6","302.5","175.0","18.4","19.0","27.6","262.0","175.0","18.459999999999997","262.0","175.0","18.459999999999997"
"2.0","BE","323.0","Bannwil","302.5","180.0","18.4","19.0","27.6","302.5","180.0","18.4","19.0","27.6","262.0","180.0","18.56","262.0","180.0","18.56"
"2.0","BE","302.0","Bargen (BE)","302.5","184.0","23.0","20.0","28.000000000000004","302.5","184.0","23.0","20.0","28.000000000000004","262.0","184.0","22.6","262.0","184.0","22.6"
"2.0","BE","571.0","Beatenberg","302.5","198.0","24.15","20.7","23.0","302.5","198.0","24.15","20.7","23.0","262.0","198.0","23.76","262.0","198.0","23.76"
"2.0","BE","732.0","Bellmund","302.5","130.0","21.0","23.0","28.000000000000004","302.5","130.0","21.0","23.0","28.000000000000004","262.0","130.0","21.5","262.0","130.0","21.5"
"2.0","BE","861.0","Belp","302.5","140.0","18.4","19.0","27.6","302.5","140.0","18.4","19.0","27.6","262.0","140.0","18.529999999999998","262.0","140.0","18.529999999999998"
"2.0","BE","681.0","Belprahon","302.5","193.0","23.0","20.7","30.599999999999998","302.5","193.0","23.0","20.7","30.599999999999998","262.0","193.0","21.7","262.0","193.0","21.7"
"2.0","BE","972.0","Berken","302.5","110.00000000000001","17.0","19.0","27.6","302.5","110.00000000000001","17.0","19.0","27.6","262.0","110.00000000000001","17.36","262.0","110.00000000000001","17.36"
"2.0","BE","351.0","Bern","302.5","154.0","18.4","19.0","27.6","302.5","154.0","18.4","19.0","27.6","262.0","154.0","18.7","262.0","154.0","18.7"
"2.0","BE","973.0","Bettenhausen","302.5","155.0","17.0","19.0","27.6","302.5","155.0","17.0","19.0","27.6","262.0","155.0","17.25","262.0","155.0","17.25"
"2.0","BE","371.0","Biel/Bienne","302.5","163.0","23.0","23.0","28.000000000000004","302.5","163.0","23.0","23.0","28.000000000000004","262.0","163.0","23.05","262.0","163.0","23.05"
"2.0","BE","603.0","Biglen","302.5","190.0","23.0","19.0","27.6","302.5","190.0","23.0","19.0","27.6","262.0","190.0","22.49","262.0","190.0","22.49"
"2.0","BE","324.0","Bleienbach","302.5","145.0","17.5","19.0","27.6","302.5","145.0","17.5","19.0","27.6","262.0","145.0","17.66","262.0","145.0","17.66"
"2.0","BE","922.0","Blumenstein","302.5","175.0","23.0","19.5","23.0","302.5","175.0","23.0","19.5","23.0","262.0","175.0","22.79","262.0","175.0","22.79"
"2.0","BE","352.0","Bolligen","302.5","160.0","18.4","19.0","27.6","302.5","160.0","18.4","19.0","27.6","262.0","160.0","18.61","262.0","160.0","18.61"
"2.0","BE","791.0","Boltigen","302.5","170.0","23.0","13.77","23.0","302.5","170.0","23.0","13.77","23.0","262.0","170.0","22.29","262.0","170.0","22.29"
"2.0","BE","605.0","Bowil","302.5","184.0","20.7","19.0","27.6","302.5","184.0","20.7","19.0","27.6","262.0","184.0","20.630000000000003","262.0","184.0","20.630000000000003"
"2.0","BE","353.0","Bremgarten bei Bern","302.5","149.0","18.4","19.0","27.6","302.5","149.0","18.4","19.0","27.6","262.0","149.0","18.6","262.0","149.0","18.6"
"2.0","BE","606.0","Brenzikofen","302.5","176.0","18.4","19.0","23.0","302.5","176.0","18.4","19.0","23.0","262.0","176.0","18.45","262.0","176.0","18.45"
"2.0","BE","573.0","Brienz (BE)","302.5","175.0","23.0","20.0","23.0","302.5","175.0","23.0","20.0","23.0","262.0","175.0","22.49","262.0","175.0","22.49"
"2.0","BE","574.0","Brienzwiler","302.5","164.0","23.0","20.0","23.0","302.5","164.0","23.0","20.0","23.0","262.0","164.0","22.48","262.0","164.0","22.48"
"2.0","BE","733.0","Brügg","302.5","169.0","20.0","23.0","28.000000000000004","302.5","169.0","20.0","23.0","28.000000000000004","262.0","169.0","21.0","262.0","169.0","21.0"
"2.0","BE","491.0","Brüttelen","302.5","190.0","18.0","20.0","28.000000000000004","302.5","190.0","18.0","20.0","28.000000000000004","262.0","190.0","18.56","262.0","190.0","18.56"
"2.0","BE","923.0","Buchholterberg","302.5","180.0","25.3","19.5","23.0","302.5","180.0","25.3","19.5","23.0","262.0","180.0","25.05","262.0","180.0","25.05"
"2.0","BE","404.0","Burgdorf","302.5","163.0","18.4","20.7","27.6","302.5","163.0","18.4","20.7","27.6","262.0","163.0","18.87","262.0","163.0","18.87"
"2.0","BE","863.0","Burgistein","302.5","195.0","18.4","19.5","23.0","302.5","195.0","18.4","19.5","23.0","262.0","195.0","18.509999999999998","262.0","195.0","18.509999999999998"
"2.0","BE","325.0","Busswil bei Melchnau","302.5","160.0","19.0","19.0","27.6","302.5","160.0","19.0","19.0","27.6","262.0","160.0","19.0","262.0","160.0","19.0"
"2.0","BE","403.0","Bäriswil","302.5","164.0","21.0","20.7","27.6","302.5","164.0","21.0","20.7","27.6","262.0","164.0","20.979999999999997","262.0","164.0","20.979999999999997"
"2.0","BE","533.0","Bätterkinden","302.5","170.0","21.0","19.0","27.6","302.5","170.0","21.0","19.0","27.6","262.0","170.0","20.69","262.0","170.0","20.69"
"2.0","BE","572.0","Bönigen","302.5","190.0","18.4","20.7","23.0","302.5","190.0","18.4","20.7","23.0","262.0","190.0","18.75","262.0","190.0","18.75"
"2.0","BE","382.0","Büetigen","302.5","135.0","20.0","20.0","28.000000000000004","302.5","135.0","20.0","20.0","28.000000000000004","262.0","135.0","20.0","262.0","135.0","20.0"
"2.0","BE","734.0","Bühl","302.5","155.0","18.360000000000003","20.0","28.000000000000004","302.5","155.0","18.360000000000003","20.0","28.000000000000004","262.0","155.0","18.6","262.0","155.0","18.6"
"2.0","BE","383.0","Büren an der Aare","302.5","164.0","19.7","20.0","28.000000000000004","302.5","164.0","19.7","20.0","28.000000000000004","262.0","164.0","19.79","262.0","164.0","19.79"
"2.0","BE","683.0","Champoz","302.5","170.0","23.0","23.0","30.599999999999998","302.5","170.0","23.0","23.0","30.599999999999998","262.0","170.0","23.0","262.0","170.0","23.0"
"2.0","BE","687.0","Corcelles (BE)","302.5","194.0","25.0","20.7","30.6","302.5","194.0","25.0","20.7","30.6","262.0","194.0","23.53","262.0","194.0","23.53"
"2.0","BE","431.0","Corgémont","302.5","179.0","21.42","19.7","30.599999999999998","302.5","179.0","21.42","19.7","30.599999999999998","262.0","179.0","20.91","262.0","179.0","20.91"
"2.0","BE","432.0","Cormoret","302.5","204.0","25.0","19.7","30.599999999999998","302.5","204.0","25.0","19.7","30.599999999999998","262.0","204.0","23.47","262.0","204.0","23.47"
"2.0","BE","433.0","Cortébert","302.5","199.0","21.42","19.7","30.599999999999998","302.5","199.0","21.42","19.7","30.599999999999998","262.0","199.0","20.919999999999998","262.0","199.0","20.919999999999998"
"2.0","BE","690.0","Court","302.5","194.0","25.3","23.0","30.599999999999998","302.5","194.0","25.3","23.0","30.599999999999998","262.0","194.0","24.41","262.0","194.0","24.41"
"2.0","BE","434.0","Courtelary","302.5","214.0","25.0","19.7","30.599999999999998","302.5","214.0","25.0","19.7","30.599999999999998","262.0","214.0","23.16","262.0","214.0","23.16"
"2.0","BE","691.0","Crémines","302.5","194.0","25.0","20.7","30.599999999999998","302.5","194.0","25.0","20.7","30.599999999999998","262.0","194.0","23.03","262.0","194.0","23.03"
"2.0","BE","535.0","Deisswil bei Münchenbuchsee","302.5","89.0","19.55","19.0","27.6","302.5","89.0","19.55","19.0","27.6","262.0","89.0","19.470000000000002","262.0","89.0","19.470000000000002"
"2.0","BE","762.0","Diemtigen","302.5","190.0","23.0","23.0","23.0","302.5","190.0","23.0","23.0","23.0","262.0","190.0","23.0","262.0","190.0","23.0"
"2.0","BE","385.0","Diessbach bei Büren","302.5","180.0","20.0","20.0","28.000000000000004","302.5","180.0","20.0","20.0","28.000000000000004","262.0","180.0","20.07","262.0","180.0","20.07"
"2.0","BE","386.0","Dotzigen","302.5","185.0","20.0","20.0","28.000000000000004","302.5","185.0","20.0","20.0","28.000000000000004","262.0","185.0","20.07","262.0","185.0","20.07"
"2.0","BE","575.0","Därligen","302.5","189.0","15.0","20.7","23.0","302.5","189.0","15.0","20.7","23.0","262.0","189.0","15.78","262.0","189.0","15.78"
"2.0","BE","761.0","Därstetten","302.5","160.0","16.0","23.0","23.0","302.5","160.0","16.0","23.0","23.0","262.0","160.0","16.38","262.0","160.0","16.38"
"2.0","BE","952.0","Dürrenroth","302.5","189.0","23.0","19.0","27.6","302.5","189.0","23.0","19.0","27.6","262.0","189.0","22.8","262.0","189.0","22.8"
"2.0","BE","901.0","Eggiwil","302.5","180.0","18.4","27.0","27.6","302.5","180.0","18.4","27.0","27.6","262.0","180.0","18.73","262.0","180.0","18.73"
"2.0","BE","735.0","Epsach","302.5","170.0","16.1","20.0","28.000000000000004","302.5","170.0","16.1","20.0","28.000000000000004","262.0","170.0","16.61","262.0","170.0","16.61"
"2.0","BE","953.0","Eriswil","302.5","179.0","23.0","19.0","27.6","302.5","179.0","23.0","19.0","27.6","262.0","179.0","22.62","262.0","179.0","22.62"
"2.0","BE","924.0","Eriz","302.5","180.0","25.3","19.5","23.0","302.5","180.0","25.3","19.5","23.0","262.0","180.0","25.14","262.0","180.0","25.14"
"2.0","BE","492.0","Erlach","302.5","150.0","20.7","20.0","28.000000000000004","302.5","150.0","20.7","20.0","28.000000000000004","262.0","150.0","20.560000000000002","262.0","150.0","20.560000000000002"
"2.0","BE","763.0","Erlenbach im Simmental","302.5","164.0","23.0","23.0","23.0","302.5","164.0","23.0","23.0","23.0","262.0","164.0","23.0","262.0","164.0","23.0"
"2.0","BE","405.0","Ersigen","302.5","170.0","16.0","19.0","27.6","302.5","170.0","16.0","19.0","27.6","262.0","170.0","16.29","262.0","170.0","16.29"
"2.0","BE","692.0","Eschert","302.5","194.0","25.0","20.7","30.599999999999998","302.5","194.0","25.0","20.7","30.599999999999998","262.0","194.0","23.07","262.0","194.0","23.07"
"2.0","BE","372.0","Evilard","302.5","152.0","23.0","23.0","28.000000000000004","302.5","152.0","23.0","23.0","28.000000000000004","262.0","152.0","23.06","262.0","152.0","23.06"
"2.0","BE","925.0","Fahrni","302.5","178.0","24.15","19.5","23.0","302.5","178.0","24.15","19.5","23.0","262.0","178.0","23.91","262.0","178.0","23.91"
"2.0","BE","975.0","Farnern","302.5","169.0","20.7","19.0","27.6","302.5","169.0","20.7","19.0","27.6","262.0","169.0","20.49","262.0","169.0","20.49"
"2.0","BE","662.0","Ferenbalm","302.5","175.0","18.4","19.0","27.6","302.5","175.0","18.4","19.0","27.6","262.0","175.0","18.57","262.0","175.0","18.57"
"2.0","BE","493.0","Finsterhennen","302.5","180.0","23.0","20.0","28.000000000000004","302.5","180.0","23.0","20.0","28.000000000000004","262.0","180.0","22.12","262.0","180.0","22.12"
"2.0","BE","948.0","Forst-Längenbühl","302.5","170.0","22.8","19.5","23.0","302.5","170.0","22.8","19.5","23.0","262.0","170.0","22.63","262.0","170.0","22.63"
"2.0","BE","538.0","Fraubrunnen","302.5","175.0","18.4","19.0","27.6","302.5","175.0","18.4","19.0","27.6","262.0","175.0","18.52","262.0","175.0","18.52"
"2.0","BE","663.0","Frauenkappelen","302.5","160.0","18.0","19.0","27.6","302.5","160.0","18.0","19.0","27.6","262.0","160.0","18.21","262.0","160.0","18.21"
"2.0","BE","607.0","Freimettigen","302.5","180.0","18.4","19.0","27.6","302.5","180.0","18.4","19.0","27.6","262.0","180.0","18.5","262.0","180.0","18.5"
"2.0","BE","563.0","Frutigen","302.5","185.0","21.0","23.0","23.0","302.5","185.0","21.0","23.0","23.0","262.0","185.0","21.19","262.0","185.0","21.19"
"2.0","BE","494.0","Gals","302.5","139.0","13.5","20.0","28.000000000000004","302.5","139.0","13.5","20.0","28.000000000000004","262.0","139.0","15.409999999999998","262.0","139.0","15.409999999999998"
"2.0","BE","495.0","Gampelen","302.5","119.0","13.5","20.0","28.000000000000004","302.5","119.0","13.5","20.0","28.000000000000004","262.0","119.0","15.7","262.0","119.0","15.7"
"2.0","BE","866.0","Gerzensee","302.5","154.0","20.7","19.5","27.6","302.5","154.0","20.7","19.5","27.6","262.0","154.0","20.580000000000002","262.0","154.0","20.580000000000002"
"2.0","BE","326.0","Gondiswil","302.5","184.0","19.0","19.0","27.6","302.5","184.0","19.0","19.0","27.6","262.0","184.0","19.0","262.0","184.0","19.0"
"2.0","BE","976.0","Graben","302.5","150.0","17.0","19.0","27.6","302.5","150.0","17.0","19.0","27.6","262.0","150.0","17.31","262.0","150.0","17.31"
"2.0","BE","694.0","Grandval","302.5","174.0","25.0","20.7","30.599999999999998","302.5","174.0","25.0","20.7","30.599999999999998","262.0","174.0","23.18","262.0","174.0","23.18"
"2.0","BE","576.0","Grindelwald","302.5","179.0","18.4","20.7","23.0","302.5","179.0","18.4","20.7","23.0","262.0","179.0","19.009999999999998","262.0","179.0","19.009999999999998"
"2.0","BE","303.0","Grossaffoltern","302.5","169.0","18.4","20.0","28.000000000000004","302.5","169.0","18.4","20.0","28.000000000000004","262.0","169.0","18.58","262.0","169.0","18.58"
"2.0","BE","608.0","Grosshöchstetten","302.5","162.0","20.7","19.0","27.6","302.5","162.0","20.7","19.0","27.6","262.0","162.0","20.47","262.0","162.0","20.47"
"2.0","BE","841.0","Gsteig","302.5","130.0","15.299999999999999","13.77","23.0","302.5","130.0","15.299999999999999","13.77","23.0","262.0","130.0","15.07","262.0","130.0","15.07"
"2.0","BE","577.0","Gsteigwiler","302.5","193.0","18.4","20.7","23.0","302.5","193.0","18.4","20.7","23.0","262.0","193.0","18.78","262.0","193.0","18.78"
"2.0","BE","852.0","Guggisberg","302.5","189.0","23.0","19.0","27.6","302.5","189.0","23.0","19.0","27.6","262.0","189.0","22.68","262.0","189.0","22.68"
"2.0","BE","665.0","Gurbrü","302.5","190.0","21.85","19.0","27.6","302.5","190.0","21.85","19.0","27.6","262.0","190.0","21.099999999999998","262.0","190.0","21.099999999999998"
"2.0","BE","867.0","Gurzelen","302.5","183.0","25.3","19.5","23.0","302.5","183.0","25.3","19.5","23.0","262.0","183.0","24.95","262.0","183.0","24.95"
"2.0","BE","782.0","Guttannen","302.5","165.0","23.0","20.0","23.0","302.5","165.0","23.0","20.0","23.0","262.0","165.0","22.03","262.0","165.0","22.03"
"2.0","BE","578.0","Gündlischwand","302.5","200.0","18.4","20.7","23.0","302.5","200.0","18.4","20.7","23.0","262.0","200.0","18.9","262.0","200.0","18.9"
"2.0","BE","579.0","Habkern","302.5","185.0","23.0","20.7","23.0","302.5","185.0","23.0","20.7","23.0","262.0","185.0","22.85","262.0","185.0","22.85"
"2.0","BE","736.0","Hagneck","302.5","150.0","16.1","20.0","28.000000000000004","302.5","150.0","16.1","20.0","28.000000000000004","262.0","150.0","16.73","262.0","150.0","16.73"
"2.0","BE","406.0","Hasle bei Burgdorf","302.5","179.0","22.0","20.7","27.6","302.5","179.0","22.0","20.7","27.6","262.0","179.0","21.9","262.0","179.0","21.9"
"2.0","BE","783.0","Hasliberg","302.5","210.0","23.0","20.0","23.0","302.5","210.0","23.0","20.0","23.0","262.0","210.0","22.57","262.0","210.0","22.57"
"2.0","BE","927.0","Heiligenschwendi","302.5","189.0","20.0","19.5","23.0","302.5","189.0","20.0","19.5","23.0","262.0","189.0","19.93","262.0","189.0","19.93"
"2.0","BE","928.0","Heimberg","302.5","160.0","20.0","19.5","23.0","302.5","160.0","20.0","19.5","23.0","262.0","160.0","19.91","262.0","160.0","19.91"
"2.0","BE","977.0","Heimenhausen","302.5","146.0","17.0","19.0","27.6","302.5","146.0","17.0","19.0","27.6","262.0","146.0","17.27","262.0","146.0","17.27"
"2.0","BE","407.0","Heimiswil","302.5","184.0","23.0","20.7","27.6","302.5","184.0","23.0","20.7","27.6","262.0","184.0","22.88","262.0","184.0","22.88"
"2.0","BE","408.0","Hellsau","302.5","180.0","22.0","19.0","27.6","302.5","180.0","22.0","19.0","27.6","262.0","180.0","21.84","262.0","180.0","21.84"
"2.0","BE","610.0","Herbligen","302.5","170.0","18.4","19.0","23.0","302.5","170.0","18.4","19.0","23.0","262.0","170.0","18.44","262.0","170.0","18.44"
"2.0","BE","737.0","Hermrigen","302.5","190.0","16.1","20.0","28.000000000000004","302.5","190.0","16.1","20.0","28.000000000000004","262.0","190.0","16.84","262.0","190.0","16.84"
"2.0","BE","979.0","Herzogenbuchsee","302.5","165.0","17.0","19.0","27.6","302.5","165.0","17.0","19.0","27.6","262.0","165.0","17.44","262.0","165.0","17.44"
"2.0","BE","929.0","Hilterfingen","302.5","155.0","20.0","19.5","23.0","302.5","155.0","20.0","19.5","23.0","262.0","155.0","19.919999999999998","262.0","155.0","19.919999999999998"
"2.0","BE","409.0","Hindelbank","302.5","159.0","21.0","20.7","27.6","302.5","159.0","21.0","20.7","27.6","262.0","159.0","20.96","262.0","159.0","20.96"
"2.0","BE","580.0","Hofstetten bei Brienz","302.5","164.0","23.0","20.0","23.0","302.5","164.0","23.0","20.0","23.0","262.0","164.0","22.650000000000002","262.0","164.0","22.650000000000002"
"2.0","BE","931.0","Homberg","302.5","184.0","25.3","19.5","23.0","302.5","184.0","25.3","19.5","23.0","262.0","184.0","25.119999999999997","262.0","184.0","25.119999999999997"
"2.0","BE","932.0","Horrenbach-Buchen","302.5","170.0","25.3","19.5","23.0","302.5","170.0","25.3","19.5","23.0","262.0","170.0","25.230000000000004","262.0","170.0","25.230000000000004"
"2.0","BE","954.0","Huttwil","302.5","165.0","20.0","19.0","27.6","302.5","165.0","20.0","19.0","27.6","262.0","165.0","19.830000000000002","262.0","165.0","19.830000000000002"
"2.0","BE","609.0","Häutligen","302.5","145.0","20.7","19.0","27.6","302.5","145.0","20.7","19.0","27.6","262.0","145.0","20.59","262.0","145.0","20.59"
"2.0","BE","410.0","Höchstetten","302.5","175.0","22.0","19.0","27.6","302.5","175.0","22.0","19.0","27.6","262.0","175.0","21.78","262.0","175.0","21.78"
"2.0","BE","541.0","Iffwil","302.5","150.0","21.8","19.0","27.6","302.5","150.0","21.8","19.0","27.6","262.0","150.0","21.47","262.0","150.0","21.47"
"2.0","BE","980.0","Inkwil","302.5","175.0","17.0","19.0","27.6","302.5","175.0","17.0","19.0","27.6","262.0","175.0","17.299999999999997","262.0","175.0","17.299999999999997"
"2.0","BE","784.0","Innertkirchen","302.5","160.0","23.0","20.0","23.0","302.5","160.0","23.0","20.0","23.0","262.0","160.0","22.5","262.0","160.0","22.5"
"2.0","BE","496.0","Ins","302.5","163.0","18.0","20.0","28.000000000000004","302.5","163.0","18.0","20.0","28.000000000000004","262.0","163.0","18.54","262.0","163.0","18.54"
"2.0","BE","581.0","Interlaken","302.5","167.0","18.4","20.7","23.0","302.5","167.0","18.4","20.7","23.0","262.0","167.0","19.21","262.0","167.0","19.21"
"2.0","BE","739.0","Ipsach","302.5","159.0","21.0","23.0","28.000000000000004","302.5","159.0","21.0","23.0","28.000000000000004","262.0","159.0","21.62","262.0","159.0","21.62"
"2.0","BE","582.0","Iseltwald","302.5","185.0","18.4","20.7","23.0","302.5","185.0","18.4","20.7","23.0","262.0","185.0","18.63","262.0","185.0","18.63"
"2.0","BE","362.0","Ittigen","302.5","112.99999999999999","18.4","19.0","27.6","302.5","112.99999999999999","18.4","19.0","27.6","262.0","112.99999999999999","18.62","262.0","112.99999999999999","18.62"
"2.0","BE","868.0","Jaberg","302.5","149.0","18.5","19.5","23.0","302.5","149.0","18.5","19.5","23.0","262.0","149.0","18.62","262.0","149.0","18.62"
"2.0","BE","540.0","Jegenstorf","302.5","153.0","21.8","19.0","27.6","302.5","153.0","21.8","19.0","27.6","262.0","153.0","21.26","262.0","153.0","21.26"
"2.0","BE","738.0","Jens","302.5","190.0","20.0","20.0","28.000000000000004","302.5","190.0","20.0","20.0","28.000000000000004","262.0","190.0","20.02","262.0","190.0","20.02"
