price,number_of_rooms,address,canton,property_type,floor,year_category
"CHF 1,260,000.–",4.5 rooms,"Chemin des Répies 9, 1562 Corcelles-près-Payerne",vaud,Single house,,0-1919
"CHF 1,950,000.–",11 rooms,1820 Montreux,vaud,Single house,,0-1919
"CHF 1,780,000.–",N/A,1052 Le Mont-sur-Lausanne,vaud,Single house,,0-1919
"CHF 1,175,000.–",6.5 rooms,1430 Orges,vaud,Single house,,0-1919
"CHF 499,000.–",11 rooms,1863 Le Sépey,vaud,Single house,,0-1919
"CHF 1,680,000.–",7.5 rooms,1804 Corsier-sur-Vevey,vaud,Single house,,0-1919
"CHF 1,190,000.–",5.5 rooms,1806 St-Légier-La Chiésaz,vaud,Single house,,0-1919
"CHF 1,300,000.–",10 rooms,1522 Lucens,vaud,Single house,,0-1919
"CHF 1,750,000.–",285m²,1806 St-Légier-La Chiésaz,vaud,Single house,,0-1919
"CHF 2,110,000.–",8 rooms,1820 Veytaux,vaud,Single house,,0-1919
"CHF 2,390,000.–",455m²,1182 Gilly,vaud,Single house,,0-1919
"CHF 1,300,000.–",6.5 rooms,1523 Granges-près-Marnand,vaud,Single house,,0-1919
"CHF 3,950,000.–",8 rooms,"Féchy, 1173 Féchy",vaud,Single house,,0-1919
"CHF 3,950,000.–",8 rooms,"A Féchy, 1173 Féchy",vaud,Single house,,0-1919
"CHF 990,000.–",13 rooms,1509 Vucherens,vaud,Single house,,0-1919
"CHF 2,200,000.–",4.5 rooms,1072 Forel (Lavaux),vaud,Single house,,0-1919
"CHF 1,950,000.–",8 rooms,1509 Vucherens,vaud,Single house,,0-1919
"CHF 4,500,000.–",20 rooms,1660 Château-d'Oex,vaud,Single house,,0-1919
"CHF 890,000.–",5 rooms,1062 Sottens,vaud,Single house,,0-1919
"CHF 2,900,000.–",18 rooms,1315 La Sarraz,vaud,Single house,,0-1919
"CHF 4,900,000.–",12 rooms,1427 Bonvillars,vaud,Single house,,0-1919
"CHF 1,350,000.–",4.5 rooms,1510 Moudon,vaud,Single house,,0-1919
"CHF 3,790,000.–",12.5 rooms,1272 Genolier,vaud,Single house,,0-1919
"CHF 1,500,000.–",12 rooms,1115 Vullierens,vaud,Single house,,0-1919
"CHF 2,600,000.–",12 rooms,1610 Oron-la-Ville,vaud,Single house,,0-1919
"CHF 2,600,000.–",11 rooms,1078 Essertes,vaud,Single house,,0-1919
"CHF 1,175,000.–",6.5 rooms,1430 Orges,vaud,Single house,,0-1919
"CHF 925,000.–",5.5 rooms,1040 Échallens,vaud,Single house,,0-1919
"CHF 1,590,000.–",8 rooms,1423 Fontanezier,vaud,Single house,,0-1919
"CHF 1,600,000.–",9.5 rooms,1426 Concise,vaud,Single house,,0-1919
"CHF 1,500,000.–",1 room,"Rivaz, 1071 Rivaz",vaud,Single house,,0-1919
"CHF 1,500,000.–",1 room,"A Rivaz, 1071 Rivaz",vaud,Single house,,0-1919
"CHF 1,070,000.–",5.5 rooms,"Route d'Yvonand 29, 1464 Chavannes-le-Chêne",vaud,Single house,,0-1919
"CHF 830,000.–",4.5 rooms,"Chemin de Plan-Saugey 4, 1880 Bex",vaud,Single house,,0-1919
"CHF 890,000.–",255m²,"Route du Village 10, 1453 Mauborget",vaud,Single house,,0-1919
"CHF 1,775,000.–",6.5 rooms,1272 Genolier,vaud,Single house,,0-1919
"CHF 1,740,000.–",5.5 rooms,1295 Tannay,vaud,Single house,,0-1919
"CHF 1,740,000.–",5.5 rooms,1296 Coppet,vaud,Single house,,0-1919
"CHF 1,550,000.–",10 rooms,"Rue des Paquières 7, 1424 Champagne",vaud,Single house,,0-1919
"CHF 8,950,000.–",12 rooms,1820 Montreux,vaud,Single house,,0-1919
"CHF 2,065,000.–",9.5 rooms,1059 Peney-le-Jorat,vaud,Single house,,0-1919
"CHF 1,430,000.–",11 rooms,1052 Le Mont-sur-Lausanne,vaud,Single house,,0-1919
"CHF 1,300,000.–",10 rooms,1555 Villarzel,vaud,Single house,,0-1919
"CHF 3,950,000.–",8.5 rooms,1009 Pully,vaud,Single house,,0-1919
"CHF 895,000.–",8 rooms,"Berolle, 1149 Berolle",vaud,Single house,,0-1919
"CHF 670,000.–",5.5 rooms,"Rue du Collège 2, 1853 Yvorne",vaud,Single house,,0-1919
"CHF 3,800,000.–",20 rooms,1184 Luins,vaud,Single house,,0-1919
"CHF 3,490,000.–",10 rooms,1803 Chardonne,vaud,Single house,,0-1919
"CHF 5,050,200.–",18 rooms,1184 Luins,vaud,Single house,,0-1919
"CHF 4,638,210.–",7 rooms,1803 Chardonne,vaud,Single house,,0-1919
"CHF 9,303,000.–",11 rooms,1422 Grandson,vaud,Single house,,0-1919
"CHF 4,651,500.–",440m²,1091 Grandvaux,vaud,Single house,,0-1919
"CHF 1,262,550.–",6 rooms,1324 Premier,vaud,Single house,,0-1919
"CHF 3,521,850.–",4 rooms,1180 Rolle,vaud,Single house,,0-1919
"CHF 1,395,450.–",4.5 rooms,1373 Chavornay,vaud,Single house,,0-1919
"CHF 1,980,210.–",7 rooms,1817 Brent,vaud,Single house,,0-1919
"CHF 7,907,550.–",4 rooms,1091 Grandvaux,vaud,Single house,,0-1919
"CHF 3,322,500.–",5 rooms,1097 Riex,vaud,Single house,,0-1919
"CHF 2,292,520.–",5.5 rooms,1802 Corseaux,vaud,Single house,,0-1919
"CHF 2,113,110.–",4.5 rooms,"Onnens VD, 1425 Onnens VD",vaud,Single house,,0-1919
"CHF 9,967,500.–",7 rooms,1820 Montreux,vaud,Single house,,0-1919
"CHF 4,757,820.–",5 rooms,1117 Grancy,vaud,Single house,,0-1919
"CHF 10,565,550.–",10 rooms,1169 Yens,vaud,Single house,,0-1919
"CHF 11,894,550.–",8 rooms,1815 Clarens,vaud,Single house,,0-1919
"CHF 3,176,310.–",4 rooms,1182 Gilly,vaud,Single house,,0-1919
"CHF 1,528,350.–",7 rooms,1350 Orbe,vaud,Single house,,0-1919
"CHF 10,565,550.–",10 rooms,1169 Yens,vaud,Single house,,0-1919
"CHF 23,257,500.–",22 rooms,1815 Clarens,vaud,Single house,,0-1919
"CHF 1,550,000.–",8 rooms,1044 Fey,vaud,Single house,,0-1919
"CHF 1,920,000.–",7.5 rooms,1131 Tolochenaz,vaud,Single house,,0-1919
"CHF 1,590,000.–",5.5 rooms,"Onnens VD, 1425 Onnens VD",vaud,Single house,,0-1919
"CHF 7,500,000.–",10 rooms,1820 Montreux,vaud,Single house,,0-1919
"CHF 3,580,000.–",7 rooms,1117 Grancy,vaud,Single house,,0-1919
"CHF 7,950,000.–",14 rooms,1169 Yens,vaud,Single house,,0-1919
"CHF 8,950,000.–",12 rooms,1815 Clarens,vaud,Single house,,0-1919
"CHF 6,200,000.–",10 rooms,1815 Clarens,vaud,Single house,,0-1919
"CHF 1,600,000.–",6.5 rooms,1143 Apples,vaud,Single house,,0-1919
"CHF 1,600,000.–",6.5 rooms,1110 Morges,vaud,Single house,,0-1919
"CHF 4,450,000.–",12 rooms,1272 Genolier,vaud,Single house,,0-1919
"CHF 2,700,000.–",9 rooms,1413 Orzens,vaud,Single house,,0-1919
"CHF 860,000.–",5 rooms,1124 Gollion,vaud,Single house,,0-1919
"CHF 870,000.–",2.5 rooms,1195 Dully,vaud,Single house,,0-1919
"CHF 1,450,000.–",10 rooms,1124 Gollion,vaud,Single house,,0-1919
"CHF 9,850,000.–",11 rooms,1800 Vevey,vaud,Single house,,1919-1945
"CHF 1,750,000.–",8 rooms,1880 Bex,vaud,Single house,,1919-1945
"CHF 1,390,000.–",6.5 rooms,"Apples, 1143 Apples",vaud,Single house,,1919-1945
"CHF 1,750,000.–",5.5 rooms,"Bussigny, 1030 Bussigny",vaud,Single house,,1919-1945
"CHF 1,090,000.–",4.5 rooms,"Grandson, 1422 Grandson",vaud,Single house,,1919-1945
"CHF 4,950,000.–",10 rooms,1802 Corseaux,vaud,Single house,,1919-1945
"CHF 3,790,000.–",12.5 rooms,"Chemin du Village-Suisse 5, 1272 Genolier",vaud,Single house,,1919-1945
"CHF 2,290,000.–",14 rooms,1610 Oron-la-Ville,vaud,Single house,,1919-1945
"CHF 1,690,000.–",4 rooms,1110 Morges,vaud,Single house,,1919-1945
"CHF 1,430,000.–",5.5 rooms,1803 Chardonne,vaud,Single house,,1919-1945
"CHF 10,500,000.–",15 rooms,1166 Perroy,vaud,Single house,,1919-1945
"CHF 2,200,000.–",6.5 rooms,1012 Lausanne,vaud,Single house,,1919-1945
"CHF 2,090,000.–",9 rooms,1422 Grandson,vaud,Single house,,1919-1945
"CHF 1,770,000.–",9.5 rooms,1844 Villeneuve VD,vaud,Single house,,1919-1945
"CHF 10,500,000.–",15 rooms,1166 Perroy,vaud,Single house,,1919-1945
"CHF 2,700,000.–",11 rooms,1113 Saint-Saphorin-sur-Morges,vaud,Single house,,1919-1945
"CHF 5,900,000.–",8.5 rooms,1012 Lausanne,vaud,Single house,,1919-1945
"CHF 4,900,000.–",9.5 rooms,1012 Lausanne,vaud,Single house,,1919-1945
"CHF 1,980,000.–",10 rooms,1170 Aubonne,vaud,Single house,,1919-1945
"CHF 750,000.–",6 rooms,1823 Glion,vaud,Single house,,1919-1945
"CHF 1,300,000.–",5.5 rooms,1807 Blonay,vaud,Single house,,1919-1945
"CHF 1,980,000.–",10 rooms,1176 St-Livres,vaud,Single house,,1919-1945
"CHF 7,800,000.–",12.5 rooms,1096 Cully,vaud,Single house,,1919-1945
"CHF 2,695,000.–",6.5 rooms,1009 Pully,vaud,Single house,,1919-1945
"CHF 1,690,000.–",4 rooms,1110 Morges,vaud,Single house,,1919-1945
"CHF 775,000.–",6 rooms,1524 Marnand,vaud,Single house,,1919-1945
"CHF 2,200,000.–",10 rooms,1000 Lausanne 25,vaud,Single house,,1919-1945
"CHF 2,400,000.–",11 rooms,1884 Villars-sur-Ollon,vaud,Single house,,1919-1945
"CHF 1,250,000.–",5.5 rooms,1530 Payerne,vaud,Single house,,1919-1945
"CHF 1,600,000.–",320m²,1264 St-Cergue,vaud,Single house,,1919-1945
"CHF 1,140,000.–",6.5 rooms,1523 Granges-près-Marnand,vaud,Single house,,1919-1945
"CHF 3,950,000.–",8.5 rooms,1009 Pully,vaud,Single house,,1919-1945
"CHF 750,000.–",4 rooms,1882 Gryon,vaud,Single house,,1919-1945
"CHF 450,000.–",4.5 rooms,"Rue Ami-Gonthier 10, 1450 Ste-Croix",vaud,Single house,,1919-1945
"CHF 4,400,000.–",12 rooms,1815 Clarens,vaud,Single house,,1919-1945
"CHF 1,300,000.–",5.5 rooms,1807 Blonay,vaud,Single house,,1919-1945
"CHF 1,350,000.–",4 rooms,1400 Yverdon-les-Bains,vaud,Single house,,1919-1945
"CHF 1,690,000.–",4.5 rooms,"Route du Moulin 26, 1267 Coinsins",vaud,Single house,,1919-1945
"CHF 1,600,000.–",10 rooms,"St-Cergue, 1264 St-Cergue",vaud,Single house,,1919-1945
"CHF 250,000.–",1.5 rooms,1352 Agiez,vaud,Single house,,1919-1945
"CHF 1,030,000.–",190m²,1530 Payerne,vaud,Single house,,1919-1945
"CHF 2,300,000.–",6 rooms,1815 Clarens,vaud,Single house,,1919-1945
"CHF 6,250,000.–",11 rooms,1009 Pully,vaud,Single house,,1919-1945
"CHF 7,800,000.–",11 rooms,1096 Cully,vaud,Single house,,1919-1945
"CHF 1,145,000.–",11 rooms,1854 Leysin,vaud,Single house,,1919-1945
"CHF 1,850,000.–",8.5 rooms,"Chemin Julien Gallet 6, 1880 Bex",vaud,Single house,,1919-1945
"CHF 1,920,000.–",7.5 rooms,1131 Tolochenaz,vaud,Single house,,1919-1945
"CHF 695,000.–",3.5 rooms,"Route de Mauborget 12, 1423 Villars-Burquin",vaud,Single house,,1919-1945
"CHF 1,190,000.–",5.5 rooms,1809 Fenil-sur-Corsier,vaud,Single house,,1919-1945
"CHF 2,500,000.–",10 rooms,"Chemin des Novalles 13, 1020 Renens",vaud,Single house,,1946-1960
"CHF 1,230,000.–",5.5 rooms,1530 Payerne,vaud,Single house,,1946-1960
"CHF 690,000.–",5.5 rooms,"Chemin du Crêt-Martin 31, 1450 Sainte-Croix",vaud,Single house,,1946-1960
"CHF 2,190,000.–",6.5 rooms,"Chemin de Chaudabronnaz 11, 1112 Echichens",vaud,Single house,,1946-1960
"CHF 1,250,000.–",2 rooms,"Bougy-Villars, 1172 Bougy-Villars",vaud,Single house,,1946-1960
"CHF 695,000.–",4 rooms,1807 Blonay,vaud,Single house,,1946-1960
"CHF 1,200,000.–",5.5 rooms,1882 Gryon,vaud,Single house,,1946-1960
"CHF 1,280,000.–",6.5 rooms,1804 Corsier-sur-Vevey,vaud,Single house,,1946-1960
"CHF 2,350,000.–",5.5 rooms,1800 Vevey,vaud,Single house,,1946-1960
"CHF 1,300,000.–",6 rooms,1806 St-Légier-La Chiésaz,vaud,Single house,,1946-1960
"CHF 1,950,000.–",5.5 rooms,1803 Chardonne,vaud,Single house,,1946-1960
"CHF 690,000.–",7.5 rooms,1347 Le Sentier,vaud,Single house,,1946-1960
"CHF 15,000,000.–",15 rooms,1299 Crans-près-Céligny,vaud,Single house,,1946-1960
"CHF 2,090,000.–",6.5 rooms,1800 Vevey,vaud,Single house,,1946-1960
"CHF 2,350,000.–",5.5 rooms,1800 Vevey,vaud,Single house,,1946-1960
"CHF 2,200,000.–",4.5 rooms,1820 Montreux,vaud,Single house,,1946-1960
"CHF 1,390,000.–",5 rooms,1022 Chavannes-près-Renens,vaud,Single house,,1946-1960
"CHF 540,000.–",3.5 rooms,1422 Grandson,vaud,Single house,,1946-1960
"CHF 2,250,000.–",6.5 rooms,1094 Paudex,vaud,Single house,,1946-1960
"CHF 2,400,000.–",6 rooms,1094 Paudex,vaud,Single house,,1946-1960
"CHF 12,800,000.–",12.5 rooms,1095 Lutry,vaud,Single house,,1946-1960
"CHF 680,000.–",N/A,"Chemin des Alouettes 8, 1450 Ste-Croix",vaud,Single house,,1946-1960
"CHF 7,500,000.–",9.5 rooms,1297 Founex,vaud,Single house,,1946-1960
"CHF 5,800,000.–",10.5 rooms,1802 Corseaux,vaud,Single house,,1946-1960
"CHF 7,000,000.–",8 rooms,1008 Jouxtens-Mézery,vaud,Single house,,1946-1960
"CHF 1,590,000.–",6.5 rooms,1820 Veytaux,vaud,Single house,,1946-1960
"CHF 2,000,000.–",5.5 rooms,1071 Chexbres,vaud,Single house,,1946-1960
"CHF 2,680,000.–",6.5 rooms,1820 Montreux,vaud,Single house,,1946-1960
"CHF 14,900,000.–",9.5 rooms,1096 Villette (Lavaux),vaud,Single house,,1946-1960
"CHF 850,000.–",6 rooms,1884 Villars-sur-Ollon,vaud,Single house,,1946-1960
"CHF 5,850,000.–",14 rooms,"Chemin Sus les Devens, 1167 Lussy-sur-Morges",vaud,Single house,,1961-1970
"CHF 5,850,000.–",14 rooms,1110 Morges,vaud,Single house,,1961-1970
"CHF 6,500,000.–",9.5 rooms,"La Conversion, 1093 La Conversion",vaud,Single house,,1961-1970
"CHF 1,200,000.–",4.5 rooms,"Blonay, 1807 Blonay",vaud,Single house,,1961-1970
"CHF 3,750,000.–",6.5 rooms,"Blonay, 1807 Blonay",vaud,Single house,,1961-1970
"CHF 1,940,000.–",6 rooms,1820 Montreux,vaud,Single house,,1961-1970
"CHF 1,850,000.–",6.5 rooms,1885 Villars-sur-Ollon,vaud,Single house,,1961-1970
"CHF 1,550,000.–",4.5 rooms,1820 Montreux,vaud,Single house,,1961-1970
"CHF 3,590,000.–",10 rooms,"Quartier de villas, 1027 Lonay",vaud,Single house,,1961-1970
"CHF 1,580,000.–",6 rooms,"Route de Caux 103, 1824 Caux",vaud,Single house,,1961-1970
"CHF 3,390,000.–",6 rooms,1296 Coppet,vaud,Single house,,1961-1970
"CHF 990,000.–",7 rooms,1344 L'Abbaye,vaud,Single house,,1961-1970
"CHF 6,500,000.–",8.5 rooms,1807 Blonay,vaud,Single house,,1961-1970
"CHF 2,250,000.–",7.5 rooms,1820 Montreux,vaud,Single house,,1961-1970
"CHF 2,290,000.–",7 rooms,1884 Villars-sur-Ollon,vaud,Single house,,1961-1970
"CHF 2,200,000.–",5.5 rooms,1800 Vevey,vaud,Single house,,1961-1970
"CHF 3,270,000.–",8.5 rooms,1134 Vufflens-le-Château,vaud,Single house,,1961-1970
"CHF 4,950,000.–",8.5 rooms,1054 Morrens VD,vaud,Single house,,1961-1970
"CHF 1,395,000.–",9.5 rooms,1844 Villeneuve VD,vaud,Single house,,1961-1970
"CHF 2,990,000.–",9 rooms,1400 Yverdon-les-Bains,vaud,Single house,,1961-1970
"CHF 2,995,000.–",11 rooms,1024 Ecublens VD,vaud,Single house,,1961-1970
"CHF 4,950,000.–",10 rooms,1005 Lausanne,vaud,Single house,,1961-1970
"CHF 2,300,000.–",8 rooms,1297 Founex,vaud,Single house,,1961-1970
"CHF 830,000.–",8 rooms,"Chemin des Tormes 1, 1880 Les Posses-sur-Bex",vaud,Single house,,1961-1970
"CHF 2,200,000.–",190m²,1066 Epalinges,vaud,Single house,,1961-1970
"CHF 2,625,000.–",9 rooms,1052 Le Mont-sur-Lausanne,vaud,Single house,,1961-1970
"CHF 3,900,000.–",9.5 rooms,1018 Lausanne,vaud,Single house,,1961-1970
"CHF 850,000.–",7 rooms,1347 Le Sentier,vaud,Single house,,1961-1970
"CHF 795,000.–",4 rooms,1824 Caux,vaud,Single house,,1961-1970
"CHF 3,200,000.–",11 rooms,1052 Le Mont-sur-Lausanne,vaud,Single house,,1961-1970
"CHF 1,890,000.–",6.5 rooms,1807 Blonay,vaud,Single house,,1961-1970
"CHF 7,500,000.–",13 rooms,1807 Blonay,vaud,Single house,,1961-1970
"CHF 850,000.–",6 rooms,1852 Roche VD,vaud,Single house,,1961-1970
"CHF 7,680,000.–",8 rooms,1095 Lutry,vaud,Single house,,1961-1970
"CHF 2,690,000.–",8 rooms,1052 Le Mont-sur-Lausanne,vaud,Single house,,1961-1970
"CHF 1,320,000.–",5.5 rooms,1423 Villars Burquin,vaud,Single house,,1961-1970
"CHF 1,320,000.–",5.5 rooms,1423 Villars-Burquin,vaud,Single house,,1961-1970
"CHF 6,500,000.–",8 rooms,1093 Lutry,vaud,Single house,,1961-1970
"CHF 2,200,000.–",4.5 rooms,1805 Jongny,vaud,Single house,,1961-1970
"CHF 810,000.–",2.5 rooms,1081 Montpreveyres,vaud,Single house,,1961-1970
"CHF 2,625,000.–",9 rooms,1052 Le Mont-sur-Lausanne,vaud,Single house,,1961-1970
"CHF 2,300,000.–",8 rooms,1097 Riex,vaud,Single house,,1961-1970
"CHF 990,000.–",7 rooms,1344 L'Abbaye,vaud,Single house,,1961-1970
"CHF 2,390,000.–",5.5 rooms,1805 Jongny,vaud,Single house,,1961-1970
"CHF 1,890,000.–",6.5 rooms,1807 Blonay,vaud,Single house,,1961-1970
"CHF 1,690,000.–",12 rooms,1823 Glion,vaud,Single house,,1961-1970
"CHF 890,000.–",5 rooms,1423 Villars-Burquin,vaud,Single house,,1961-1970
"CHF 1,750,000.–",5.5 rooms,1269 Bassins,vaud,Single house,,1961-1970
"CHF 1,165,000.–",3.5 rooms,1806 St-Légier-La Chiésaz,vaud,Single house,,1961-1970
"CHF 2,850,000.–",6.5 rooms,1297 Founex,vaud,Single house,,1961-1970
"CHF 3,999,000.–",9 rooms,1096 Cully,vaud,Single house,,1961-1970
"CHF 2,900,000.–",8.5 rooms,1801 Le Mont-Pèlerin,vaud,Single house,,1961-1970
"CHF 1,620,000.–",6.5 rooms,1867 Ollon,vaud,Single house,,1961-1970
"CHF 1,040,000.–",5.5 rooms,"petit-chêne 8, 1860 Aigle",vaud,Single house,,1961-1970
"CHF 4,250,000.–",6.5 rooms,1113 St-Saphorin-sur-Morges,vaud,Single house,,1961-1970
"CHF 3,716,000.–",8.5 rooms,1585 Bellerive VD,vaud,Single house,,1961-1970
"CHF 5,400,000.–",9 rooms,1295 Mies,vaud,Single house,,1961-1970
"CHF 3,270,000.–",8 rooms,1134 Vufflens-le-Château,vaud,Single house,,1961-1970
"CHF 2,065,000.–",157m²,1807 Blonay,vaud,Single house,,1961-1970
"CHF 2,095,000.–",9 rooms,1131 Tolochenaz,vaud,Single house,,1961-1970
"CHF 3,999,000.–",9 rooms,1091 Grandvaux,vaud,Single house,,1961-1970
"CHF 1,320,000.–",6.5 rooms,1510 Moudon,vaud,Single house,,1961-1970
"CHF 1,150,000.–",5.5 rooms,1880 Bex,vaud,Single house,,1961-1970
"CHF 1,150,000.–",5.5 rooms,1880 Bex,vaud,Single house,,1961-1970
"CHF 1,165,000.–",3.5 rooms,1806 St-Légier-La Chiésaz,vaud,Single house,,1961-1970
"CHF 1,390,000.–",5.5 rooms,1273 Arzier,vaud,Single house,,1961-1970
"CHF 4,250,000.–",6.5 rooms,1112 Echichens,vaud,Single house,,1961-1970
"CHF 4,250,000.–",6.5 rooms,1110 Morges,vaud,Single house,,1961-1970
"CHF 2,500,000.–",6.5 rooms,"Chemin des Communaux, 1291 Commugny",vaud,Single house,,1971-1980
"CHF 1,150,000.–",5.5 rooms,"Rue de la Côte 6, 1372 Bavois",vaud,Single house,,1971-1980
"CHF 2,875,000.–",7 rooms,"chemin des cassivettes, 1173 Féchy",vaud,Single house,,1971-1980
"CHF 1,650,000.–",5.5 rooms,"Les Monts-de-Corsier, 1808 Les Monts-de-Corsier",vaud,Single house,,1971-1980
"CHF 1,290,000.–",6.5 rooms,"Chesalles-sur-Oron, 1608 Chesalles-sur-Oron",vaud,Single house,,1971-1980
"CHF 2,690,000.–",6.5 rooms,"Eclépens, 1312 Eclépens",vaud,Single house,,1971-1980
"CHF 1,890,000.–",6.5 rooms,"Route de Trey 17, 1530 Payerne",vaud,Single house,,1971-1980
"CHF 6,975,000.–",14 rooms,1167 Lussy-sur-Morges,vaud,Single house,,1971-1980
"CHF 2,790,000.–",7 rooms,1080 Les Cullayes,vaud,Single house,,1971-1980
"CHF 1,695,000.–",6 rooms,"Echandens, 1026 Echandens",vaud,Single house,,1971-1980
"CHF 1,990,000.–",7.5 rooms,1134 Chigny,vaud,Single house,,1971-1980
"CHF 2,480,000.–",7 rooms,1268 Begnins,vaud,Single house,,1971-1980
"CHF 1,790,000.–",6.5 rooms,1807 Blonay,vaud,Single house,,1971-1980
"CHF 1,150,000.–",6.5 rooms,1063 Boulens,vaud,Single house,,1971-1980
"CHF 2,490,000.–",7 rooms,1278 La Rippe,vaud,Single house,,1971-1980
"CHF 3,400,000.–",7.5 rooms,1112 Échichens,vaud,Single house,,1971-1980
"CHF 4,350,000.–",6.5 rooms,1802 Corseaux,vaud,Single house,,1971-1980
"CHF 4,800,000.–",8 rooms,1296 Coppet,vaud,Single house,,1971-1980
"CHF 1,150,000.–",4 rooms,1588 Cudrefin,vaud,Single house,,1971-1980
"CHF 4,800,000.–",8 rooms,1296 Coppet,vaud,Single house,,1971-1980
"CHF 2,790,000.–",7 rooms,1080 Les Cullayes,vaud,Single house,,1971-1980
"CHF 3,300,000.–",7.5 rooms,1093 La Conversion,vaud,Single house,,1971-1980
"CHF 1,790,000.–",6 rooms,1860 Aigle,vaud,Single house,,1971-1980
"CHF 2,190,000.–",6.5 rooms,1052 Le Mont-sur-Lausanne,vaud,Single house,,1971-1980
"CHF 2,800,000.–",7.5 rooms,1820 Montreux,vaud,Single house,,1971-1980
"CHF 7,800,000.–",7.5 rooms,1066 Epalinges,vaud,Single house,,1971-1980
"CHF 1,790,000.–",6.5 rooms,1807 Blonay,vaud,Single house,,1971-1980
"CHF 1,290,000.–",5.5 rooms,1522 Lucens,vaud,Single house,,1971-1980
"CHF 3,400,000.–",7.5 rooms,1112 Echichens,vaud,Single house,,1971-1980
"CHF 2,090,000.–",6 rooms,1066 Epalinges,vaud,Single house,,1971-1980
"CHF 1,290,000.–",5 rooms,1522 Lucens,vaud,Single house,,1971-1980
"CHF 2,950,000.–",12 rooms,1072 Forel,vaud,Single house,,1971-1980
"CHF 1,950,000.–",5.5 rooms,1167 Lussy sur Morges,vaud,Single house,,1971-1980
"CHF 395,000.–",3.5 rooms,1880 Bex,vaud,Single house,,1971-1980
"CHF 1,395,000.–",7.5 rooms,1442 Montagny près Yverdon,vaud,Single house,,1971-1980
"CHF 2,395,000.–",7.5 rooms,1026 Echandens,vaud,Single house,,1971-1980
"CHF 2,590,000.–",7.5 rooms,1807 Blonay,vaud,Single house,,1971-1980
"CHF 5,900,000.–",11 rooms,1195 Dully,vaud,Single house,,1971-1980
"CHF 1,590,000.–",5.5 rooms,1073 Savigny,vaud,Single house,,1971-1980
"CHF 1,780,000.–",7.5 rooms,"Ruelle des Marnes 4, 1587 Constantine",vaud,Single house,,1971-1980
"CHF 1,590,000.–",5.5 rooms,1073 Savigny,vaud,Single house,,1971-1980
"CHF 2,550,000.–",8.5 rooms,1110 Morges,vaud,Single house,,1971-1980
"CHF 950,000.–",4.5 rooms,"0, 1867 Ollon VD",vaud,Single house,,1971-1980
"CHF 2,100,000.–",15 rooms,"La Taillaz 1, 1145 Bière",vaud,Single house,,1971-1980
"CHF 4,290,000.–",6.5 rooms,1164 Buchillon,vaud,Single house,,1971-1980
"CHF 1,250,000.–",5.5 rooms,1436 Chamblon,vaud,Single house,,1971-1980
"CHF 1,550,000.–",6.5 rooms,1071 Chexbres,vaud,Single house,,1971-1980
"CHF 1,950,000.–",6.5 rooms,1092 Belmont-sur-Lausanne,vaud,Single house,,1971-1980
"CHF 1,550,000.–",7.5 rooms,1522 Lucens,vaud,Single house,,1971-1980
"CHF 1,500,000.–",7 rooms,1052 Le Mont-sur-Lausanne,vaud,Single house,,1971-1980
"CHF 3,700,000.–",9 rooms,1807 Blonay,vaud,Single house,,1971-1980
"CHF 2,100,000.–",6 rooms,1027 Lonay,vaud,Single house,,1971-1980
"CHF 1,900,000.–",6.5 rooms,1066 Epalinges,vaud,Single house,,1971-1980
"CHF 1,980,000.–",6.5 rooms,1027 Lonay,vaud,Single house,,1971-1980
"CHF 1,900,000.–",7 rooms,1092 Belmont-sur-Lausanne,vaud,Single house,,1971-1980
"CHF 2,790,000.–",7 rooms,1080 Les Cullayes,vaud,Single house,,1971-1980
"CHF 3,150,000.–",10 rooms,1197 Prangins,vaud,Single house,,1971-1980
"CHF 2,800,000.–",7 rooms,1291 Commugny,vaud,Single house,,1971-1980
"CHF 2,690,000.–",6 rooms,1008 Jouxtens-Mézery,vaud,Single house,,1971-1980
"CHF 3,250,000.–",6.5 rooms,1095 Lutry,vaud,Single house,,1971-1980
"CHF 2,100,000.–",15 rooms,"La Taillaz 1, 1145 Bière",vaud,Single house,,1971-1980
"CHF 1,970,000.–",7 rooms,1805 Jongny,vaud,Single house,,1971-1980
"CHF 2,420,000.–",8 rooms,1271 Givrins,vaud,Single house,,1971-1980
"CHF 2,160,000.–",5.5 rooms,1066 Epalinges,vaud,Single house,,1971-1980
"CHF 1,980,000.–",6.5 rooms,1110 Morges,vaud,Single house,,1971-1980
"CHF 5,300,000.–",6.5 rooms,1185 Mont-sur-Rolle,vaud,Single house,,1971-1980
"CHF 1,750,000.–",7.5 rooms,1029 Villars-Ste-Croix,vaud,Single house,,1971-1980
"CHF 1,995,000.–",5.5 rooms,1820 Montreux,vaud,Single house,,1971-1980
"CHF 1,990,000.–",6.5 rooms,1024 Ecublens VD,vaud,Single house,,1971-1980
"CHF 3,700,000.–",9 rooms,1807 Blonay,vaud,Single house,,1971-1980
"CHF 9,000,000.–",12 rooms,"Rue des Moulins 200, 1400 Yverdon-les-Bains",vaud,Single house,,1971-1980
"EUR 625,000.–",4.5 rooms,1007 Lausanne,vaud,Single house,,1971-1980
"CHF 1,890,000.–",5.5 rooms,1806 St-Légier-La Chiésaz,vaud,Single house,,1971-1980
"CHF 1,900,000.–",9 rooms,1610 Oron-la-Ville,vaud,Single house,,1971-1980
