price,number_of_rooms,square_meters,address,canton,property_type,floor,year_category
"CHF 1,729,890.–",5.5 rooms,360m²,6742 Pollegio,ticino,Single house,,1991-2000
"CHF 4,371,660.–",8 rooms,770m²,6965 Cadro,ticino,Single house,,1991-2000
"CHF 1,636,020.–",5.5 rooms,240m²,"Al Canton Zora 10, 6677 Aurigeno",ticino,Single house,,1991-2000
"CHF 2,373,570.–",4.5 rooms,380m²,6965 Cadro,ticino,Single house,,1991-2000
"CHF 1,059,390.–",4.5 rooms,230m²,6517 Arbedo,ticino,Single house,,1991-2000
"CHF 1,998,090.–",4.5 rooms,380m²,6965 Cadro,ticino,Single house,,1991-2000
"CHF 1,609,200.–",6.5 rooms,400m²,6832 Pedrinate,ticino,Single house,,1991-2000
"CHF 1,729,890.–",5.5 rooms,230m²,6984 Pura,ticino,Single house,,1991-2000
"CHF 1,059,390.–",5.5 rooms,240m²,6874 Castel San Pietro,ticino,Single house,,1991-2000
"CHF 1,475,100.–",5 rooms,310m²,6514 Sementina,ticino,Single house,,1991-2000
"CHF 1,139,850.–",4.5 rooms,230m²,6527 Lodrino,ticino,Single house,,1991-2000
"CHF 2,614,950.–",4.5 rooms,290m²,"Via Sasso Misocco, 6596 Gordola",ticino,Single house,,1991-2000
"CHF 931,990.–",5.5 rooms,200m²,6989 Purasca,ticino,Single house,,1991-2000
"CHF 750,960.–",4.5 rooms,260m²,6715 Dongio,ticino,Single house,,1991-2000
"CHF 1,045,980.–",6.5 rooms,290m²,6718 Olivone,ticino,Single house,,1991-2000
"CHF 1,501,920.–",5.5 rooms,230m²,6930 Bedano,ticino,Single house,,1991-2000
"CHF 1,542,140.–",4.5 rooms,200m²,6575 Vairano,ticino,Single house,,1991-2000
"CHF 429,120.–",4 rooms,45m²,6516 Cugnasco,ticino,Single house,,1991-2000
"CHF 2,000,000.–",11 rooms,360m²,"Via Mondacce 17D, 6648 Minusio",ticino,Single house,,1991-2000
"CHF 1,990,000.–",6.5 rooms,256m²,"via Credee, 6926 Montagnola",ticino,Single house,,1991-2000
"CHF 1,200,000.–",6.5 rooms,,6914 Carona,ticino,Single house,,1991-2000
"CHF 645,000.–",5.5 rooms,150m²,6515 Gudo,ticino,Single house,,1991-2000
"CHF 1,020,000.–",5 rooms,160m²,6805 Mezzovico,ticino,Single house,,1991-2000
"CHF 1,710,000.–",5.5 rooms,301m²,6821 Rovio,ticino,Single house,,1991-2000
"CHF 799,000.–",4.5 rooms,181m²,6717 Dangio Torre,ticino,Single house,,1991-2000
"CHF 1,199,000.–",6.5 rooms,240m²,6594 Contone,ticino,Single house,,1991-2000
"CHF 730,000.–",9 rooms,164m²,6774 Dalpe,ticino,Single house,,1991-2000
"CHF 590,000.–",4.5 rooms,98m²,6854 S. Pietro di Stabio,ticino,Single house,,1991-2000
"CHF 1,095,000.–",4.5 rooms,150m²,6826 Riva San Vitale,ticino,Single house,,1991-2000
"CHF 1,430,000.–",5.5 rooms,220m²,"Via La Palazzina, 6805 Mezzovico-Vira",ticino,Single house,,1991-2000
"CHF 595,000.–",4.5 rooms,170m²,"Via Lunga 73, 6872 Somazzo",ticino,Single house,,1991-2000
"CHF 1,350,000.–",5.5 rooms,,6965 Cadro,ticino,Single house,,1991-2000
"CHF 920,000.–",5.5 rooms,212m²,6929 Gravesano,ticino,Single house,,1991-2000
"CHF 1,100,000.–",7.5 rooms,240m²,6514 Sementina,ticino,Single house,,1991-2000
"CHF 250,000.–",3.5 rooms,121m²,6774 Dalpe,ticino,Single house,,1991-2000
"CHF 695,000.–",3.5 rooms,99m²,6954 Bigorio,ticino,Single house,,1991-2000
"CHF 2,300,000.–",5.5 rooms,321m²,6948 Porza,ticino,Single house,,1991-2000
"CHF 799,000.–",6 rooms,149m²,6710 Biasca,ticino,Single house,,1991-2000
"CHF 1,155,000.–",5.5 rooms,160m²,6855 Stabio,ticino,Single house,,1991-2000
"CHF 7,600,000.–","2,311m²","2,311m²",6930 Bedano,ticino,Single house,,1991-2000
"CHF 980,000.–",5 rooms,110m²,6919 Carabietta,ticino,Single house,,1991-2000
"CHF 690,000.–",3.5 rooms,150m²,6827 Brusino Arsizio,ticino,Single house,,1991-2000
"CHF 950,000.–",4.5 rooms,130m²,6912 Pazzallo,ticino,Single house,,1991-2000
"CHF 950,000.–",5.5 rooms,140m²,6987 Caslano,ticino,Single house,,1991-2000
"CHF 1,290,000.–",5.5 rooms,200m²,6821 Rovio,ticino,Single house,,1991-2000
"CHF 1,250,000.–",5 rooms,150m²,6616 Losone,ticino,Single house,,1991-2000
"CHF 1,190,000.–",5.5 rooms,160m²,6855 Stabio,ticino,Single house,,1991-2000
"CHF 1,190,000.–",5.5 rooms,160m²,6854 Stabio,ticino,Single house,,1991-2000
"CHF 1,155,000.–",5.5 rooms,160m²,6850 Mendrisio,ticino,Single house,,1991-2000
"CHF 1,150,000.–",5.5 rooms,240m²,6821 Rovio,ticino,Single house,,1991-2000
"CHF 1,160,000.–",,,"Via Antonio Rinaldi, 6864 Arzo",ticino,Single house,,1991-2000
"CHF 1,140,000.–",5.5 rooms,172m²,6513 Bellinzona,ticino,Single house,,1991-2000
"CHF 1,850,000.–",5.5 rooms,160m²,6914 Carona,ticino,Single house,,1991-2000
"CHF 1,140,000.–",5.5 rooms,172m²,6513 Monte Carasso,ticino,Single house,,1991-2000
"CHF 3,800,000.–",7.5 rooms,668m²,6966 Villa Luganese,ticino,Single house,,1991-2000
"CHF 1,150,000.–",5.5 rooms,180m²,6575 S. Nazzaro,ticino,Single house,,1991-2000
"CHF 1,290,000.–",5.5 rooms,156m²,6984 Pura,ticino,Single house,,1991-2000
"CHF 1,250,000.–",3.5 rooms,112m²,"Via Falò 7, 6646 Contra",ticino,Single house,,2001-2005
"CHF 1,320,000.–",5.5 rooms,195m²,"Via Gaggiole 72C, 6596 Gordola",ticino,Single house,,2001-2005
"CHF 1,850,000.–",7.5 rooms,225m²,"Via alla Costa 20, 6646 Contra",ticino,Single house,,2001-2005
"CHF 1,595,000.–",8.5 rooms,,6818 Melano,ticino,Single house,,2001-2005
"CHF 1,380,000.–",7.5 rooms,280m²,6862 Rancate,ticino,Single house,,2001-2005
"CHF 670,000.–",6.5 rooms,145m²,"Via Perdaglie 23, 6527 Lodrino",ticino,Single house,,2001-2005
"CHF 1,350,000.–",5.5 rooms,240m²,"Via alle Vigne 68, 6600 Solduno",ticino,Single house,,2001-2005
"CHF 950,000.–",4.5 rooms,120m²,6821 Rovio,ticino,Single house,,2001-2005
"CHF 1,895,000.–",6 rooms,200m²,6953 Lugaggia,ticino,Single house,,2001-2005
"CHF 2,550,000.–",6.5 rooms,330m²,"., 6815 Melide",ticino,Single house,,2001-2005
"CHF 2,550,000.–",6.5 rooms,330m²,"., 6900 Lugano",ticino,Single house,,2001-2005
"CHF 2,550,000.–",6.5 rooms,330m²,"Viale Baldassarre Longhena, 6817 Maroggia",ticino,Single house,,2001-2005
"CHF 1,680,000.–",5.5 rooms,207m²,6964 Lugano,ticino,Single house,,2001-2005
"CHF 2,500,000.–",7.5 rooms,400m²,6512 Giubiasco,ticino,Single house,,2001-2005
"CHF 850,000.–",3.5 rooms,87m²,6653 Verscio,ticino,Single house,,2001-2005
"CHF 850,000.–",5.5 rooms,,6995 Molinazzo di Monteggio,ticino,Single house,,2001-2005
"CHF 898,000.–",6.5 rooms,180m²,6986 Curio,ticino,Single house,,2001-2005
"CHF 2,550,000.–",7.5 rooms,290m²,6817 Maroggia,ticino,Single house,,2001-2005
"CHF 745,000.–",6.5 rooms,132m²,6986 Novaggio,ticino,Single house,,2001-2005
"CHF 595,000.–",6.5 rooms,160m²,6951 Colla,ticino,Single house,,2001-2005
"CHF 1,150,000.–",4.5 rooms,160m²,6939 Arosio,ticino,Single house,,2001-2005
"CHF 3,250,000.–",5.5 rooms,356m²,6648 Minusio,ticino,Single house,,2001-2005
"CHF 695,000.–",4.5 rooms,,"Via Cantonitt 5, 6647 Mergoscia",ticino,Single house,,2001-2005
"CHF 1,580,000.–",6.5 rooms,231m²,6814 Lamone Cadempino,ticino,Single house,,2001-2005
"CHF 1,450,000.–",6.5 rooms,230m²,6652 Tegna,ticino,Single house,,2001-2005
"CHF 3,150,000.–",8 rooms,366m²,6900 Lugano,ticino,Single house,,2001-2005
"CHF 3,150,000.–",8 rooms,340m²,6963 Pregassona,ticino,Single house,,2001-2005
"CHF 1,290,000.–",6 rooms,176m²,6807 Taverne,ticino,Single house,,2001-2005
"CHF 1,260,000.–",4.5 rooms,190m²,6943 Vezia,ticino,Single house,,2001-2005
"CHF 1,290,000.–",5.5 rooms,200m²,6648 Brione sopra Minusio,ticino,Single house,,2001-2005
"CHF 1,350,000.–",7.5 rooms,200m²,"Via Sasso Grande, 6512 Bellinzona",ticino,Single house,,2001-2005
"CHF 1,290,000.–",6 rooms,176m²,6807 Taverne,ticino,Single house,,2001-2005
"CHF 1,400,000.–",9 rooms,264m²,6984 Pura,ticino,Single house,,2001-2005
"CHF 1,450,000.–",6.5 rooms,261m²,6806 Sigirino,ticino,Single house,,2001-2005
"CHF 2,600,000.–",5.5 rooms,284m²,6612 Ascona,ticino,Single house,,2001-2005
"CHF 750,000.–",5.5 rooms,190m²,6593 Cadenazzo,ticino,Single house,,2001-2005
"CHF 1,480,000.–",5.5 rooms,210m²,6646 Contra,ticino,Single house,,2001-2005
"CHF 1,050,000.–",4.5 rooms,140m²,6818 Melano,ticino,Single house,,2001-2005
"CHF 2,200,000.–",6.5 rooms,448m²,"PURA, 6984 Pura",ticino,Single house,,2001-2005
"CHF 1,550,000.–",8 rooms,269m²,6596 Gordola,ticino,Single house,,2001-2005
"CHF 1,490,000.–",6 rooms,270m²,"Via Ganna, 6952 Canobbio",ticino,Single house,,2001-2005
"CHF 1,895,000.–",6 rooms,200m²,"Lugaggia, 6953 Capriasca",ticino,Single house,,2001-2005
"CHF 1,800,000.–",9.5 rooms,326m²,6503 Bellinzona,ticino,Single house,,2001-2005
"CHF 1,600,000.–",5.5 rooms,180m²,"In Alta 3, 6653 Verscio",ticino,Single house,,2001-2005
"CHF 1,600,000.–",5.5 rooms,180m²,"In Alta 3, 6653 Verscio",ticino,Single house,,2001-2005
"CHF 1,600,000.–",5.5 rooms,180m²,"In Alta 3, 6653 Verscio",ticino,Single house,,2001-2005
"CHF 630,000.–",4.5 rooms,116m²,"Ra Strada Da Ca Di Biss, 6994 Aranno",ticino,Single house,,2001-2005
"CHF 1,450,000.–",6.5 rooms,230m²,6652 Tegna,ticino,Single house,,2001-2005
"CHF 980,000.–",4.5 rooms,170m²,6981 Bedigliora,ticino,Single house,,2001-2005
"CHF 1,450,000.–",6.5 rooms,230m²,6652 Tegna,ticino,Single house,,2001-2005
"CHF 690,000.–",4.5 rooms,90m²,6578 Caviano,ticino,Single house,,2001-2005
"CHF 1,600,000.–",6 rooms,252m²,6814 Lamone,ticino,Single house,,2001-2005
"CHF 1,490,000.–",8 rooms,300m²,6988 Ponte Tresa,ticino,Single house,,2001-2005
"CHF 2,650,000.–",6.5 rooms,200m²,6987 Caslano,ticino,Single house,,2001-2005
"CHF 710,000.–",5 rooms,120m²,"Via Vetreria 44, 6527 Lodrino",ticino,Single house,,2006-2010
"CHF 928,000.–",6 rooms,170m²,"Via Valserrata 1b, 6826 Riva San Vitale",ticino,Single house,,2006-2010
"CHF 1,570,000.–",5.5 rooms,170m²,"Via Nosette 23, 6596 Gordola",ticino,Single house,,2006-2010
"CHF 2,950,000.–",18 rooms,660m²,6518 Gorduno,ticino,Single house,,2006-2010
"CHF 1,180,000.–",5.5 rooms,120m²,"Lissoi, 6647 Mergoscia",ticino,Single house,,2006-2010
"CHF 970,000.–",5.5 rooms,134m²,6984 Pura,ticino,Single house,,2006-2010
"CHF 1,095,000.–",5.5 rooms,130m²,6818 Melano,ticino,Single house,,2006-2010
"CHF 870,000.–",6.5 rooms,152m²,6951 Colla,ticino,Single house,,2006-2010
"CHF 1,090,000.–",4.5 rooms,,6807 Taverne,ticino,Single house,,2006-2010
"CHF 425,000.–",6 rooms,166m²,6724 Ponto Valentino,ticino,Single house,,2006-2010
"CHF 930,000.–",4.5 rooms,134m²,6984 Pura,ticino,Single house,,2006-2010
"CHF 1,720,000.–",7 rooms,245m²,6833 Vacallo,ticino,Single house,,2006-2010
"CHF 1,320,000.–",6.5 rooms,140m²,6818 Melano,ticino,Single house,,2006-2010
"CHF 2,400,000.–",6 rooms,300m²,6946 Ponte Capriasca,ticino,Single house,,2006-2010
"CHF 1,390,000.–",6.5 rooms,350m²,6862 Rancate,ticino,Single house,,2006-2010
"CHF 1,350,000.–",5 rooms,200m²,6600 Locarno,ticino,Single house,,2006-2010
"CHF 1,100,000.–",5.5 rooms,183m²,6825 Capolago,ticino,Single house,,2006-2010
"CHF 2,850,000.–",5.5 rooms,257m²,6922 Morcote,ticino,Single house,,2006-2010
"CHF 1,000,000.–",6.5 rooms,191m²,"Via Pizzamiglio, 6833 Vacallo",ticino,Single house,,2006-2010
"CHF 490,000.–",4 rooms,100m²,"Pugerna 9, 6823 Pugerna",ticino,Single house,,2006-2010
"CHF 529,690.–",4.5 rooms,130m²,"Via Luigi Pasteur 14 a/b, 6830 Chiasso",ticino,Single house,,2006-2010
"CHF 1,863,990.–",5 rooms,310m²,6826 Riva San Vitale,ticino,Single house,,2006-2010
"CHF 992,340.–",5.5 rooms,170m²,6984 Pura,ticino,Single house,,2006-2010
"CHF 1,273,950.–",5.5 rooms,230m²,6965 Cadro,ticino,Single house,,2006-2010
"CHF 1,005,750.–",5.5 rooms,160m²,6983 Magliaso,ticino,Single house,,2006-2010
"CHF 1,204,210.–",5.5 rooms,160m²,6863 Besazio,ticino,Single house,,2006-2010
"CHF 1,542,140.–",4 rooms,160m²,"Lucc, 6939 Alto Malcantone",ticino,Single house,,2006-2010
"CHF 1,716,480.–",4.5 rooms,220m²,6947 Capriasca,ticino,Single house,,2006-2010
"CHF 2,675,290.–",5.5 rooms,290m²,6963 Pregassona,ticino,Single house,,2006-2010
"CHF 1,716,480.–",4.5 rooms,220m²,6950 Tesserete,ticino,Single house,,2006-2010
"CHF 2,004,790.–",5.5 rooms,350m²,6596 Gordola,ticino,Single house,,2006-2010
"CHF 3,151,350.–",4.5 rooms,330m²,6934 Bioggio,ticino,Single house,,2006-2010
"CHF 6,021,090.–",5 rooms,340m²,6645 Brione sopra Minusio,ticino,Single house,,2006-2010
"CHF 241,380.–",3 rooms,29m²,"Camignolo di Fuori, 6803 Rivera",ticino,Single house,,2006-2010
"CHF 1,823,760.–",5.5 rooms,290m²,6702 Claro,ticino,Single house,,2006-2010
"CHF 3,151,350.–",5.5 rooms,340m²,6934 Bioggio,ticino,Single house,,2006-2010
"CHF 1,314,180.–",5.5 rooms,280m²,6850 Mendrisio,ticino,Single house,,2006-2010
"CHF 1,743,300.–",4.5 rooms,250m²,6805 Mezzovico,ticino,Single house,,2006-2010
"CHF 2,105,370.–",4.5 rooms,270m²,6865 Tremona,ticino,Single house,,2006-2010
"CHF 972,220.–",3 rooms,150m²,6830 Chiasso,ticino,Single house,,2006-2010
"CHF 725,000.–",4 rooms,120m²,6832 Pedrinate,ticino,Single house,,2006-2010
"CHF 930,000.–",4.5 rooms,140m²,6500 Bellinzona,ticino,Single house,,2006-2010
"CHF 770,000.–",5.5 rooms,226m²,6987 Caslano,ticino,Single house,,2006-2010
"CHF 1,050,000.–",5 rooms,215m²,6818 Melano,ticino,Single house,,2006-2010
"CHF 800,000.–",4.5 rooms,120m²,"Via Vecchio Tram 9B, 6964 Davesco-Soragno",ticino,Single house,,2006-2010
"CHF 600,000.–",5 rooms,115m²,6514 Sementina,ticino,Single house,,2006-2010
"CHF 1,200,000.–",4.5 rooms,180m²,"Via Arbostora, 6913 Carabbia",ticino,Single house,,2006-2010
"CHF 1,350,000.–",8 rooms,350m²,6825 Mendrisio,ticino,Single house,,2006-2010
"CHF 1,270,000.–",5.5 rooms,183m²,6965 Lugano,ticino,Single house,,2006-2010
"CHF 970,000.–",5.5 rooms,190m²,6527 Lodrino,ticino,Single house,,2006-2010
"CHF 2,050,000.–",7 rooms,280m²,6600 Locarno,ticino,Single house,,2006-2010
"CHF 695,000.–",4.5 rooms,,6826 Riva San Vitale,ticino,Single house,,2006-2010
"CHF 970,000.–",,,"Via Cantine di sotto, 6850 Mendrisio",ticino,Single house,,2006-2010
"CHF 1,729,890.–",5.5 rooms,210m²,"Via Boschetto 1 a, 6654 Cavigliano",ticino,Single house,,2011-2015
"CHF 1,311,490.–",4 rooms,260m²,6526 Prosito,ticino,Single house,,2011-2015
"CHF 2,816,100.–",5.5 rooms,200m²,"Via Schelcie 21, 6612 Ascona",ticino,Single house,,2011-2015
"CHF 1,810,350.–",4.5 rooms,270m²,"Longói 38A, 6653 Verscio",ticino,Single house,,2011-2015
"CHF 5,028,750.–",3 rooms,230m²,6648 Minusio,ticino,Single house,,2011-2015
"CHF 3,955,950.–",4.5 rooms,260m²,6921 Vico Morcote,ticino,Single house,,2011-2015
"CHF 2,400,390.–",5.5 rooms,260m²,"Via Riaa 1, 6883 Novazzano",ticino,Single house,,2011-2015
"CHF 4,827,600.–",6.5 rooms,380m²,6914 Carona,ticino,Single house,,2011-2015
"CHF 2,547,900.–",5.5 rooms,310m²,6967 Dino,ticino,Single house,,2011-2015
"CHF 1,327,590.–",4.5 rooms,230m²,6595 Riazzino,ticino,Single house,,2011-2015
"CHF 2,400,390.–",5.5 rooms,260m²,"Via Riaa 1, 6883 Novazzano",ticino,Single house,,2011-2015
"CHF 1,174,710.–",4.5 rooms,190m²,6578 Caviano,ticino,Single house,,2011-2015
"CHF 1,233,720.–",6 rooms,200m²,6632 Vogorno,ticino,Single house,,2011-2015
"CHF 1,025,860.–",5 rooms,410m²,6936 Cademario,ticino,Single house,,2011-2015
"CHF 1,609,200.–",5.5 rooms,260m²,6850 Mendrisio,ticino,Single house,,2011-2015
"CHF 1,448,280.–",4.5 rooms,250m²,6850 Mendrisio,ticino,Single house,,2011-2015
"CHF 3,352,500.–",4.5 rooms,190m²,6919 Carabietta,ticino,Single house,,2011-2015
"CHF 2,936,790.–",5.5 rooms,400m²,6983 Magliaso,ticino,Single house,,2011-2015
"CHF 4,659,970.–",4.5 rooms,230m²,6612 Ascona,ticino,Single house,,2011-2015
"CHF 1,809,000.–",4.5 rooms,300m²,6827 Brusino Arsizio,ticino,Single house,,2011-2015
"CHF 1,349,000.–",5.5 rooms,230m²,6827 Brusino Arsizio,ticino,Single house,,2011-2015
"CHF 1,250,000.–",4.5 rooms,160m²,6913 Carabbia,ticino,Single house,,2011-2015
"CHF 390,000.–",2 rooms,50m²,"Via Campidogno 21, 6802 Rivera",ticino,Single house,,2011-2015
"CHF 1,100,000.–",5.5 rooms,184m²,"Via Termine 23, 6998 Monteggio",ticino,Single house,,2011-2015
"CHF 1,300,000.–",5.5 rooms,180m²,6807 Taverne,ticino,Single house,,2011-2015
"CHF 1,450,000.–",6.5 rooms,221m²,"Via Camparano, 6965 Lugano",ticino,Single house,,2011-2015
"CHF 1,600,000.–",4.5 rooms,140m²,6914 Carona,ticino,Single house,,2011-2015
"CHF 990,000.–",6.5 rooms,238m²,6883 Novazzano,ticino,Single house,,2011-2015
"CHF 790,000.–",4.5 rooms,176m²,6883 Novazzano,ticino,Single house,,2011-2015
"CHF 780,000.–",5.5 rooms,180m²,6717 Blenio,ticino,Single house,,2011-2015
"CHF 1,480,000.–",7.5 rooms,334m²,6702 Claro,ticino,Single house,,2011-2015
"CHF 1,350,000.–",5.5 rooms,210m²,6653 Verscio,ticino,Single house,,2011-2015
"CHF 1,400,000.–",6 rooms,,"Via Ganna 23, 6952 Canobbio",ticino,Single house,,2011-2015
"CHF 650,000.–",3.5 rooms,90m²,6822 Arogno,ticino,Single house,,2011-2015
"CHF 1,190,000.–",4.5 rooms,145m²,6864 Arzo,ticino,Single house,,2011-2015
"CHF 1,230,000.–",6.5 rooms,215m²,6855 Stabio,ticino,Single house,,2011-2015
"CHF 360,000.–",6.5 rooms,263m²,6777 Quinto,ticino,Single house,,2011-2015
"CHF 1,400,000.–",7.5 rooms,201m²,6838 Cabbio,ticino,Single house,,2011-2015
"CHF 1,345,000.–",6.5 rooms,175m²,"Via Rongia 28, 6596 Gordola",ticino,Single house,,2011-2015
"CHF 1,750,000.–",5.5 rooms,290m²,6967 Dino,ticino,Single house,,2011-2015
"CHF 1,729,890.–",3 rooms,170m²,6597 Agarone,ticino,Single house,,2011-2015
"CHF 1,944,450.–",5.5 rooms,260m²,6965 Cadro,ticino,Single house,,2011-2015
"CHF 871,650.–",4.5 rooms,170m²,6984 Pura,ticino,Single house,,2011-2015
"CHF 1,649,430.–",4.5 rooms,380m²,6855 Stabio,ticino,Single house,,2011-2015
"CHF 1,113,030.–",4.5 rooms,200m²,6717 Dangio Torre,ticino,Single house,,2011-2015
"CHF 2,185,830.–",6.5 rooms,610m²,6883 Novazzano,ticino,Single house,,2011-2015
"CHF 1,542,140.–",5.5 rooms,160m²,6913 Lugano Carabbia,ticino,Single house,,2011-2015
"CHF 1,528,730.–",5.5 rooms,210m²,6968 Sonvico,ticino,Single house,,2011-2015
"CHF 2,816,100.–",4.5 rooms,200m²,6612 Ascona,ticino,Single house,,2011-2015
"CHF 3,620,700.–",5 rooms,350m²,"Carabbia, 6913 Carabbia",ticino,Single house,,2011-2015
"CHF 3,687,750.–",9 rooms,680m²,6914 Carona,ticino,Single house,,2011-2015
"CHF 1,803,640.–",5.5 rooms,230m²,"Via Rongia 28, 6596 Gordola",ticino,Single house,,2011-2015
"CHF 1,005,750.–",5.5 rooms,,"campia, 6934 Bioggio",ticino,Single house,,2011-2015
"CHF 2,346,750.–",4.5 rooms,380m²,6967 Dino,ticino,Single house,,2011-2015
"CHF 4,666,680.–",6 rooms,530m²,6834 Morbio Inferiore,ticino,Single house,,2011-2015
"CHF 1,153,260.–",5.5 rooms,230m²,"Via Cantonale, 6526 Prosito",ticino,Single house,,2011-2015
"CHF 3,325,680.–",4 rooms,330m²,6596 Gordola,ticino,Single house,,2011-2015
"CHF 1,810,350.–",5.5 rooms,,"Carabbia, 6913 Carabbia",ticino,Single house,,2011-2015
"CHF 1,810,350.–",5.5 rooms,,"Lugano, 6900 Lugano",ticino,Single house,,2011-2015
"CHF 1,944,450.–",5 rooms,,"Lugano, 6900 Lugano",ticino,Single house,,2011-2015
"CHF 1,450,000.–",6 rooms,,"Cadro, 6965 Cadro",ticino,Single house,,2011-2015
"CHF 820,000.–",4.5 rooms,,6592 S. Antonino,ticino,Single house,,2016-2024
"CHF 1,850,000.–",5.5 rooms,212m²,"Via Medoscio 93, 6597 Agarone",ticino,Single house,,2016-2024
"CHF 1,140,000.–",5.5 rooms,260m²,"Via alle Gerre, 6516 Cugnasco",ticino,Single house,,2016-2024
"CHF 820,000.–",4.5 rooms,,6592 S. Antonino,ticino,Single house,,2016-2024
"CHF 1,250,000.–",4.5 rooms,170m²,6950 Tesserete,ticino,Single house,,2016-2024
"CHF 840,000.–",4.5 rooms,,6592 S. Antonino,ticino,Single house,,2016-2024
"CHF 880,000.–",4.5 rooms,165m²,"Via ai Crott, 6523 Preonzo",ticino,Single house,,2016-2024
"CHF 895,000.–",4.5 rooms,144m²,6828 Balerna,ticino,Single house,,2016-2024
"CHF 1,300,000.–",6.5 rooms,242m²,6780 Airolo,ticino,Single house,,2016-2024
"CHF 990,000.–",5.5 rooms,118m²,6806 Sigirino,ticino,Single house,,2016-2024
"CHF 1,300,000.–",5.5 rooms,180m²,"Via alla Cava, 6947 Vaglio",ticino,Single house,,2016-2024
"CHF 1,020,000.–",5.5 rooms,206m²,6862 Rancate,ticino,Single house,,2016-2024
"CHF 1,070,000.–",5 rooms,170m²,"ala Géise 10, 6523 Preonzo",ticino,Single house,,2016-2024
"CHF 975,000.–",5 rooms,155m²,"Via Cantonale 48 a, 6702 Claro",ticino,Single house,,2016-2024
"CHF 1,490,000.–",4.5 rooms,190m²,"Via Malpensata 22, 6595 Lavertezzo",ticino,Single house,,2016-2024
"CHF 1,090,000.–",3.5 rooms,88m²,"Contra di sotto 13, 6646 Contra",ticino,Single house,,2016-2024
"CHF 590,000.–",4 rooms,100m²,"Via alla Fontana 2, 6516 Cugnasco",ticino,Single house,,2016-2024
"CHF 1,890,000.–",5.5 rooms,,6927 Agra,ticino,Single house,,2016-2024
"CHF 1,890,000.–",4.5 rooms,,6927 Agra,ticino,Single house,,2016-2024
"CHF 1,227,000.–",5.5 rooms,186m²,6900 Lugano,ticino,Single house,,2016-2024
"CHF 890,000.–",4.5 rooms,139m²,6862 Rancate,ticino,Single house,,2016-2024
