price,number_of_rooms,address,canton,property_type,floor,year_category
"CHF 640,000.–",3.5 rooms,"Bielstrasse 12, 4153 Reinach BL",basel-landschaft,Apartment,noteg,1991-2000
"CHF 430,000.–",3.5 rooms,4102 Binningen,basel-landschaft,Apartment,noteg,1991-2000
"CHF 665,000.–",3.5 rooms,"Mühlemattstrasse 16A, 4414 Füllinsdorf",basel-landschaft,Apartment,noteg,1991-2000
"CHF 1,490,000.–",4.5 rooms,"Hirtenbündtenweg, 4102 Binningen",basel-landschaft,Apartment,noteg,1991-2000
"CHF 760,000.–",4.5 rooms,"Unterdorfstrasse 79, 4415 Lausen",basel-landschaft,Apartment,noteg,1991-2000
"CHF 890,000.–",4.5 rooms,4153 Reinach BL,basel-landschaft,Apartment,noteg,1991-2000
"CHF 1,850,000.–",6.5 rooms,4153 Reinach BL,basel-landschaft,Apartment,noteg,1991-2000
"CHF 870,000.–",5.5 rooms,"Frenkendörferstrasse 26, 4410 Liestal",basel-landschaft,Apartment,noteg,1991-2000
"CHF 205,000.–",2.5 rooms,4243 Dittingen,basel-landschaft,Apartment,noteg,1991-2000
"CHF 660,000.–",3.5 rooms,4302 Augst BL,basel-landschaft,Apartment,noteg,1991-2000
"CHF 1,050,000.–",4.5 rooms,4104 Oberwil BL,basel-landschaft,Apartment,noteg,1991-2000
"CHF 650,000.–",4.5 rooms,4410 Liestal,basel-landschaft,Apartment,noteg,1991-2000
"CHF 1,950,000.–",4 rooms,"Margarethenstrasse 35, 4102 Binningen",basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,100,000.–",3.5 rooms,"Im Thomasgarten 35, 4104 Oberwil",basel-landschaft,Apartment,noteg,2001-2005
"CHF 980,000.–",4.5 rooms,"Im Augarten 11, 4147 Aesch",basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,490,000.–",4.5 rooms,"Klünenfeldstrasse 51, 4132 Muttenz",basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,380,000.–",4.5 rooms,"Bündtenmattstrasse 43, 4102 Binningen",basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,590,000.–",5.5 rooms,"Pfaffenmattweg 43, 4132 Muttenz",basel-landschaft,Apartment,noteg,2001-2005
"CHF 640,000.–",2.5 rooms,4123 Allschwil,basel-landschaft,Apartment,noteg,2001-2005
"CHF 815,000.–",5.5 rooms,"Moosmattstrasse 99, 4304 Giebenach",basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,430,000.–",3.5 rooms,"Batteriestrasse 8, 4103 Bottmingen",basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,750,000.–",3.5 rooms,"Fürstenrainstrasse 31, 4104 Oberwil BL",basel-landschaft,Apartment,noteg,2001-2005
"CHF 565,000.–",4.5 rooms,"Bühlenweg 3, 4466 Ormalingen",basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,090,000.–",4 rooms,"Parkstrasse 6, 4414 Füllinsdorf",basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,500,000.–",3.5 rooms,"Herrenmattstrasse 7, 4132 Muttenz",basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,499,500.–",4.5 rooms,"Mausackerweg 69, 4153 Reinach",basel-landschaft,Apartment,noteg,2001-2005
"CHF 980,000.–",5.5 rooms,"Schauenburgerstrasse 51, 4410 Liestal",basel-landschaft,Apartment,noteg,2001-2005
"CHF 640,000.–",2.5 rooms,4123 Allschwil,basel-landschaft,Apartment,noteg,2001-2005
"CHF 1,700,000.–",5 rooms,"Benkenstrasse 14, 4102 Binningen",basel-landschaft,Apartment,noteg,2006-2010
"CHF 1,450,000.–",5.5 rooms,"Grubenstrasse 32, 4222 Zwingen",basel-landschaft,Apartment,noteg,2006-2010
"CHF 1,590,000.–",5 rooms,"Im Obstgarten 1, 4105 Biel-Benken BL",basel-landschaft,Apartment,noteg,2006-2010
"CHF 545,000.–",3.5 rooms,4419 Lupsingen,basel-landschaft,Apartment,noteg,2006-2010
"CHF 945,000.–",4.5 rooms,"Jakobsweg 1, 4105 Biel-Benken BL",basel-landschaft,Apartment,noteg,2006-2010
"CHF 1,650,000.–",4.5 rooms,"Gustackerstrasse 25, 4103 Bottmingen",basel-landschaft,Apartment,noteg,2006-2010
"CHF 835,000.–",4.5 rooms,"Marksteinweg 24, 4304 Giebenach",basel-landschaft,Apartment,noteg,2006-2010
"CHF 1,065,000.–",4.5 rooms,"Lörenweg 16, 4460 Gelterkinden",basel-landschaft,Apartment,noteg,2006-2010
"CHF 545,000.–",3.5 rooms,4419 Lupsingen,basel-landschaft,Apartment,noteg,2006-2010
"CHF 790,000.–",4.5 rooms,"Grienackerweg 14, 4442 Diepflingen",basel-landschaft,Apartment,noteg,2006-2010
"CHF 895,000.–",4.5 rooms,"Steinweg 13, 4144 Arlesheim",basel-landschaft,Apartment,noteg,2006-2010
"CHF 670,000.–",4.5 rooms,"Wiedenmattstrasse 1, 4435 Niederdorf",basel-landschaft,Apartment,noteg,2006-2010
"CHF 550,000.–",3.5 rooms,4419 Lupsingen,basel-landschaft,Apartment,noteg,2006-2010
"CHF 750,000.–",2.5 rooms,"Langegasse 40, 4104 Oberwil BL",basel-landschaft,Apartment,noteg,2011-2015
"CHF 880,000.–",3.5 rooms,"Ofenstrasse 28, 4123 Allschwil",basel-landschaft,Apartment,noteg,2011-2015
"CHF 853,000.–",4.5 rooms,"Längistrasse 35, 4133 Pratteln",basel-landschaft,Apartment,noteg,2011-2015
"CHF 2,150,000.–",5.5 rooms,"Brühlweg 73, 4132 Muttenz",basel-landschaft,Apartment,noteg,2011-2015
"CHF 810,000.–",5.5 rooms,"Eimattstrasse 37, 4436 Oberdorf",basel-landschaft,Apartment,noteg,2011-2015
"CHF 1,120,000.–",2.5 rooms,"Lachenweg 14, 4153 Reinach BL",basel-landschaft,Apartment,noteg,2011-2015
"CHF 1,329,000.–",4.5 rooms,4105 Biel-Benken BL,basel-landschaft,Apartment,noteg,2011-2015
"CHF 859,000.–",4.5 rooms,"Grubenstrasse 7, 4222 Zwingen",basel-landschaft,Apartment,noteg,2011-2015
"CHF 859,000.–",4.5 rooms,"Grubenstrasse 5, 4222 Zwingen",basel-landschaft,Apartment,noteg,2011-2015
"CHF 760,000.–",6.5 rooms,4436 Oberdorf BL,basel-landschaft,Apartment,noteg,2011-2015
"CHF 1,993,500.–",4.5 rooms,"Schafmattweg 104, 4102 Binningen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,276,500.–",3.5 rooms,"Kirchstrasse 11, 4202 Duggingen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,355,580.–",3.5 rooms,"Schafmattweg 104, 4102 Binningen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,455,250.–",3.5 rooms,"Talacherstrasse, 4410 Liestal",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,176,160.–",4.5 rooms,4147 Aesch BL,basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,355,580.–",3.5 rooms,"Schafmattweg 104, 4102 Binningen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,993,500.–",4.5 rooms,"Schafmattweg 104, 4102 Binningen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,913,760.–",4.5 rooms,"Austrasse 2, 4106 Therwil",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,913,760.–",4.5 rooms,"Austrasse 2, 4106 Therwil",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,310,390.–",4.5 rooms,"Alemannenweg 6, 4148 Pfeffingen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 2,358,970.–",4.5 rooms,"Rebgasse 31, 4102 Binningen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,322,350.–",4.5 rooms,"Häslirainweg 9, 4147 Aesch BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 883,780.–",3.5 rooms,"Parkstrasse, 4467 Rothenfluh",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,800,790.–",3.5 rooms,"Rebgasse 31, 4102 Binningen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 996,750.–",4.5 rooms,"Duggingen, 4202 Duggingen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,701,120.–",3.5 rooms,"Neumattstrasse 25, 4103 Bottmingen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 697,720.–",3.5 rooms,"Enge Gasse 16, 4242 Laufen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,322,350.–",2 rooms,"Binningerstrasse 45, 4104 Oberwil",basel-landschaft,Apartment,noteg,2016-2024
"CHF 963,520.–",4.5 rooms,"Erzenbergstrasse 52, 4410 Liestal",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,302,420.–",3.5 rooms,"Erzenbergstrasse 52, 4410 Liestal",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,099,000.–",5.5 rooms,"Amthausgasse 21, 4242 Laufen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 750,000.–",4.5 rooms,"Höhigasse, 4436 Oberdorf",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,495,000.–",5.5 rooms,4142 Münchenstein,basel-landschaft,Apartment,noteg,2016-2024
"CHF 640,000.–",3.5 rooms,"Büsserachstrasse 12, 4246 Wahlen b. Laufen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 900,000.–",4.5 rooms,"Büsserachstrasse 12, 4246 Wahlen b. Laufen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 835,000.–",3.5 rooms,"Bützenenweg 75, 4450 Sissach",basel-landschaft,Apartment,noteg,2016-2024
"CHF 690,000.–",3.5 rooms,"Mühlematten 4, 4455 Zunzgen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,190,000.–",4.5 rooms,4147 Aesch BL,basel-landschaft,Apartment,noteg,2016-2024
"CHF 970,000.–",4.5 rooms,"Mühlematten 4, 4455 Zunzgen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 750,000.–",4.5 rooms,4436 Oberdorf BL,basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,895,000.–",3.5 rooms,4147 Aesch BL,basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,350,000.–",4.5 rooms,"Ruchholzstrasse 4, 4103 Bottmingen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 545,000.–",2.5 rooms,4242 Laufen,basel-landschaft,Apartment,noteg,2016-2024
"CHF 643,000.–",3.5 rooms,"Laufenstrasse 59 / Selmattweg 4, 4246 Wahlen b. Laufen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,580,000.–",3.5 rooms,"Benkenstrasse 51, 4102 Binningen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 950,000.–",2.5 rooms,"Bienenweg 26, 4106 Therwil",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,390,000.–",4.5 rooms,"Fürstenrainstrasse 23, 4104 Oberwil BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,061,000.–",5.5 rooms,"Laufenstrasse 59 / Selmattweg 4, 4246 Wahlen b. Laufen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,410,000.–",4.5 rooms,"Hauptstrasse 43, 4153 Reinach BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,350,000.–",3.5 rooms,"Lettenweg 14, 4123 Allschwil",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,036,620.–",4.5 rooms,"Hauptstrasse 1, 4302 Augst BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,176,160.–",4.5 rooms,"Im Hinterkich, 4153 Reinach BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,617,390.–",3.5 rooms,"Im Hinterkich, 4153 Reinach BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,847,310.–",3.5 rooms,"Hauptstrasse 43, 4153 Reinach BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,043,260.–",3.5 rooms,"Im Krummacker, 4417 Ziefen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 2,305,810.–",4.5 rooms,"Hohlweg 4, 4104 Oberwil BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,847,310.–",4.5 rooms,"Muttenzerstrasse 61, 4133 Pratteln",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,241,280.–",3.5 rooms,"Im Nebengraben, 4107 Ettingen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,241,280.–",3.5 rooms,"Im Nebengraben, 4107 Ettingen",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,209,390.–",4.5 rooms,"Hauptstrasse 43, 4153 Reinach BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,275,840.–",4.5 rooms,"Hauptstrasse 43, 4153 Reinach BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,422,030.–",4.5 rooms,"Hauptstrasse 43, 4153 Reinach BL",basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,036,620.–",4.5 rooms,4133 Pratteln,basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,049,910.–",4.5 rooms,"Muttenzerstrasse 61, 4133 Pratteln",basel-landschaft,Apartment,noteg,2016-2024
"CHF 2,059,950.–",4.5 rooms,4107 Ettingen,basel-landschaft,Apartment,noteg,2016-2024
"CHF 2,059,950.–",4.5 rooms,4107 Ettingen,basel-landschaft,Apartment,noteg,2016-2024
"CHF 1,495,120.–",3.5 rooms,"Tunnelweg, 4142 Münchenstein",basel-landschaft,Apartment,noteg,2016-2024
"CHF 645,000.–",3.5 rooms,"Schöntalstrasse 11, 4438 Langenbruck",basel-landschaft,Duplex,eg,0-1919
"CHF 985,000.–",4.5 rooms,4153 Reinach,basel-landschaft,Duplex,eg,2001-2005
"CHF 978,000.–",4.5 rooms,"Im Thomasgarten 35, 4104 Oberwil",basel-landschaft,Duplex,eg,2001-2005
"CHF 1,190,000.–",5.5 rooms,"Aegertenweg 11, 4450 Sissach",basel-landschaft,Duplex,eg,2006-2010
"CHF 1,570,000.–",4.5 rooms,4450 Sissach,basel-landschaft,Duplex,eg,2006-2010
"CHF 1,490,000.–",5.5 rooms,"Ofenstrasse 30, 4123 Allschwil",basel-landschaft,Duplex,eg,2011-2015
"CHF 1,850,000.–",4.5 rooms,"Hohestrasse 250, 4104 Oberwil BL",basel-landschaft,Duplex,eg,2016-2024
"CHF 1,450,000.–",3.5 rooms,"Hohestrasse 250, 4104 Oberwil BL",basel-landschaft,Duplex,eg,2016-2024
"CHF 1,370,000.–",4.5 rooms,"Hauptstrasse 48, 4132 Muttenz",basel-landschaft,Duplex,eg,2016-2024
"CHF 1,230,000.–",5.5 rooms,"Hauptstrasse, 4302 Augst BL",basel-landschaft,Duplex,eg,2016-2024
"CHF 1,570,000.–",4.5 rooms,"Hauptstrasse 43, 4153 Reinach BL",basel-landschaft,Duplex,eg,2016-2024
"CHF 1,430,000.–",4.5 rooms,"Hauptstrasse 43, 4153 Reinach BL",basel-landschaft,Duplex,eg,2016-2024
"CHF 980,000.–",6.5 rooms,"Landstrasse 51, 4452 Itingen",basel-landschaft,Duplex,noteg,0-1919
"CHF 1,830,000.–",6.5 rooms,"Bahnhofstrasse 5, 4106 Therwil",basel-landschaft,Duplex,noteg,0-1919
"CHF 970,000.–",6.5 rooms,"Brunnmattweg 6, 4410 Liestal",basel-landschaft,Duplex,noteg,1919-1945
"CHF 935,000.–",5.5 rooms,"Rheinstrasse 63, 4410 Liestal",basel-landschaft,Duplex,noteg,1961-1970
"CHF 999,000.–",4.5 rooms,"Allschwilerstrasse 22, 4104 Oberwil BL",basel-landschaft,Duplex,noteg,1971-1980
"CHF 895,000.–",4.5 rooms,"Traugott Meyer-Strasse 8, 4147 Aesch BL",basel-landschaft,Duplex,noteg,1981-1990
"CHF 665,000.–",4.5 rooms,"Traugott Meyer-Strasse 6, 4147 Aesch BL",basel-landschaft,Duplex,noteg,1981-1990
"CHF 775,000.–",4.5 rooms,"Hemmikerstrasse 27, 4463 Buus",basel-landschaft,Duplex,noteg,1981-1990
"CHF 595,000.–",4.5 rooms,4456 Tenniken,basel-landschaft,Duplex,noteg,1981-1990
"CHF 1,650,000.–",5.5 rooms,"Allschwil, 4123 Allschwil",basel-landschaft,Duplex,noteg,1991-2000
"CHF 690,000.–",5.5 rooms,"Hauptstrasse 129, 4422 Arisdorf",basel-landschaft,Duplex,noteg,1991-2000
"CHF 750,000.–",5.5 rooms,"Hardstrasse 13, 4455 Zunzgen",basel-landschaft,Duplex,noteg,1991-2000
"CHF 520,000.–",3.5 rooms,"Weiherstrasse 3, 4435 Niederdorf",basel-landschaft,Duplex,noteg,1991-2000
"CHF 890,000.–",4.5 rooms,4153 Reinach BL,basel-landschaft,Duplex,noteg,1991-2000
"CHF 980,000.–",4.5 rooms,"Im Augarten 11, 4147 Aesch",basel-landschaft,Duplex,noteg,2001-2005
"CHF 1,700,000.–",5 rooms,"Benkenstrasse 14, 4102 Binningen",basel-landschaft,Duplex,noteg,2006-2010
"CHF 835,000.–",4.5 rooms,"Marksteinweg 24, 4304 Giebenach",basel-landschaft,Duplex,noteg,2006-2010
"CHF 895,000.–",4.5 rooms,"Steinweg 13, 4144 Arlesheim",basel-landschaft,Duplex,noteg,2006-2010
"CHF 810,000.–",5.5 rooms,"Eimattstrasse 37, 4436 Oberdorf",basel-landschaft,Duplex,noteg,2011-2015
"CHF 760,000.–",6.5 rooms,4436 Oberdorf BL,basel-landschaft,Duplex,noteg,2011-2015
"CHF 1,410,000.–",4.5 rooms,"Hauptstrasse 43, 4153 Reinach BL",basel-landschaft,Duplex,noteg,2016-2024
"CHF 1,390,000.–",4.5 rooms,"Hauptstrasse 43, 4153 Reinach BL",basel-landschaft,Duplex,noteg,2016-2024
"CHF 690,000.–",5.5 rooms,"Wartenbergstrasse 38A, 4133 Pratteln",basel-landschaft,Attic flat,noteg,1971-1980
"CHF 940,000.–",3.5 rooms,"Eggstrasse 57, 4402 Frenkendorf",basel-landschaft,Attic flat,noteg,1971-1980
"CHF 460,000.–",4 rooms,4133 Pratteln,basel-landschaft,Attic flat,noteg,1971-1980
"CHF 1,190,000.–",4.5 rooms,"In der Haselmatte 5, 4153 Reinach BL",basel-landschaft,Attic flat,noteg,1971-1980
"CHF 1,095,000.–",4.5 rooms,"Füllinsdorf, 4414 Füllinsdorf",basel-landschaft,Attic flat,noteg,1991-2000
"CHF 685,000.–",2.5 rooms,4414 Füllinsdorf,basel-landschaft,Attic flat,noteg,1991-2000
"CHF 685,000.–",2.5 rooms,4414 Füllinsdorf,basel-landschaft,Attic flat,noteg,1991-2000
"CHF 1,950,000.–",4 rooms,"Margarethenstrasse 35, 4102 Binningen",basel-landschaft,Attic flat,noteg,2001-2005
"CHF 1,090,000.–",4 rooms,"Parkstrasse 6, 4414 Füllinsdorf",basel-landschaft,Attic flat,noteg,2001-2005
"CHF 1,499,500.–",4.5 rooms,"Mausackerweg 69, 4153 Reinach",basel-landschaft,Attic flat,noteg,2001-2005
"CHF 1,450,000.–",5.5 rooms,"Grubenstrasse 32, 4222 Zwingen",basel-landschaft,Attic flat,noteg,2006-2010
"CHF 1,590,000.–",5 rooms,"Im Obstgarten 1, 4105 Biel-Benken BL",basel-landschaft,Attic flat,noteg,2006-2010
"CHF 750,000.–",2.5 rooms,"Langegasse 40, 4104 Oberwil BL",basel-landschaft,Attic flat,noteg,2011-2015
"CHF 1,355,000.–",2.5 rooms,"Rebgasse 31, 4102 Binningen",basel-landschaft,Attic flat,noteg,2016-2024
"CHF 900,000.–",4.5 rooms,"Büsserachstrasse 12, 4246 Wahlen b. Laufen",basel-landschaft,Attic flat,noteg,2016-2024
"CHF 1,350,000.–",3.5 rooms,"Lettenweg 14, 4123 Allschwil",basel-landschaft,Attic flat,noteg,2016-2024
"CHF 785,000.–",4.5 rooms,"Im Krummacker, 4417 Ziefen",basel-landschaft,Attic flat,noteg,2016-2024
"CHF 785,000.–",4.5 rooms,"Schöntalstrasse 11, 4438 Langenbruck",basel-landschaft,Roof flat,noteg,0-1919
"CHF 320,000.–",2.5 rooms,"Landstrasse 51, 4452 Itingen",basel-landschaft,Roof flat,noteg,0-1919
"CHF 990,000.–",4.5 rooms,"Dorenbachstrasse 91, 4102 Binningen",basel-landschaft,Roof flat,noteg,1946-1960
"CHF 755,000.–",3.5 rooms,"Bollwerkstrasse 60, 4102 Binningen",basel-landschaft,Roof flat,noteg,1971-1980
"CHF 450,000.–",2.5 rooms,"Bettenstrasse 64, 4123 Allschwil",basel-landschaft,Roof flat,noteg,1971-1980
"CHF 220,000.–",1.5 rooms,4455 Zunzgen,basel-landschaft,Roof flat,noteg,1971-1980
"CHF 1,056,550.–",2 rooms,4102 Binningen,basel-landschaft,Roof flat,noteg,1981-1990
"CHF 770,820.–",4.5 rooms,4153 Reinach,basel-landschaft,Roof flat,noteg,1981-1990
"CHF 2,365,620.–",5.5 rooms,"Nussbaumweg 3, 4102 Binningen",basel-landschaft,Roof flat,noteg,1981-1990
"CHF 784,110.–",4.5 rooms,4225 Brislach,basel-landschaft,Roof flat,noteg,1981-1990
"CHF 917,010.–",2 rooms,4107 Ettingen,basel-landschaft,Roof flat,noteg,1991-2000
"CHF 983,460.–",3.5 rooms,4153 Kanton Reinach,basel-landschaft,Roof flat,noteg,1991-2000
"CHF 1,528,350.–",3.5 rooms,"Wartenbergstrasse 5, 4103 Bottmingen",basel-landschaft,Roof flat,noteg,1991-2000
"CHF 2,458,650.–",5.5 rooms,4153 Reinach BL,basel-landschaft,Roof flat,noteg,1991-2000
"CHF 1,100,000.–",3.5 rooms,"Im Thomasgarten 35, 4104 Oberwil",basel-landschaft,Roof flat,noteg,2001-2005
"CHF 1,590,000.–",5.5 rooms,"Pfaffenmattweg 43, 4132 Muttenz",basel-landschaft,Roof flat,noteg,2001-2005
"CHF 853,000.–",4.5 rooms,"Längistrasse 35, 4133 Pratteln",basel-landschaft,Roof flat,noteg,2011-2015
"CHF 1,120,000.–",2.5 rooms,"Lachenweg 14, 4153 Reinach BL",basel-landschaft,Roof flat,noteg,2011-2015
"CHF 1,440,000.–",3.5 rooms,"Austrasse 2, 4106 Therwil",basel-landschaft,Roof flat,noteg,2016-2024
"CHF 1,440,000.–",3.5 rooms,"Austrasse 2, 4106 Therwil",basel-landschaft,Roof flat,noteg,2016-2024
"CHF 750,000.–",3.5 rooms,"Duggingen, 4202 Duggingen",basel-landschaft,Roof flat,noteg,2016-2024
"CHF 750,000.–",4.5 rooms,"Höhigasse, 4436 Oberdorf",basel-landschaft,Roof flat,noteg,2016-2024
"CHF 835,000.–",3.5 rooms,"Bützenenweg 75, 4450 Sissach",basel-landschaft,Roof flat,noteg,2016-2024
"CHF 1,390,000.–",3.5 rooms,"Muttenzerstrasse 61, 4133 Pratteln",basel-landschaft,Roof flat,noteg,2016-2024
"CHF 990,000.–",4.5 rooms,"Schürmattweg, 4203 Grellingen",basel-landschaft,Terrace flat,eg,2016-2024
"CHF 795,000.–",3.5 rooms,"Schürmattweg, 4203 Grellingen",basel-landschaft,Terrace flat,eg,2016-2024
"CHF 895,000.–",4.5 rooms,"Fürhaldenweg, 4434 Hölstein",basel-landschaft,Terrace flat,eg,2016-2024
"CHF 1,400,000.–",5.5 rooms,"Allmendweg 4, 4242 Laufen",basel-landschaft,Terrace flat,eg,2016-2024
"CHF 2,100,000.–",5.5 rooms,"Allmendweg 4, 4242 Laufen",basel-landschaft,Terrace flat,eg,2016-2024
"CHF 1,100,000.–",4.5 rooms,"Hauptstrasse 43, 4142 Münchenstein",basel-landschaft,Terrace flat,noteg,0-1919
"CHF 1,470,000.–",4.5 rooms,"Hauptstrasse 43, 4142 Münchenstein",basel-landschaft,Terrace flat,noteg,0-1919
"CHF 2,280,000.–",5.5 rooms,4102 Binningen,basel-landschaft,Terrace flat,noteg,1981-1990
"CHF 2,280,000.–",5.5 rooms,4102 Binningen,basel-landschaft,Terrace flat,noteg,1981-1990
"CHF 1,580,000.–",3.5 rooms,"Benkenstrasse 51, 4102 Binningen",basel-landschaft,Terrace flat,noteg,2016-2024
"CHF 699,000.–",2.5 rooms,"Buuserstrasse 1, 4464 Maisprach",basel-landschaft,Loft,noteg,0-1919
"CHF 2,150,000.–",5.5 rooms,"Brühlweg 73, 4132 Muttenz",basel-landschaft,Loft,noteg,2011-2015
"CHF 565,000.–",5.5 rooms,"Adelberg 40, 4437 Waldenburg",basel-landschaft,Single house,,0-1919
"CHF 1,980,000.–",15 rooms,"Hauptstrasse 68, 4455 Zunzgen",basel-landschaft,Single house,,0-1919
"CHF 1,400,000.–",10 rooms,"Hölsteinerstrasse 4, 4432 Lampenberg",basel-landschaft,Single house,,0-1919
"CHF 1,290,000.–",8 rooms,"Tenniken, 4456 Tenniken",basel-landschaft,Single house,,0-1919
"CHF 575,000.–",3.5 rooms,"Löwenplatz 2, 4222 Zwingen",basel-landschaft,Single house,,0-1919
"CHF 799,000.–",5.5 rooms,"Eptingen, 4458 Eptingen",basel-landschaft,Single house,,0-1919
"CHF 1,490,000.–",5.5 rooms,4123 Allschwil,basel-landschaft,Single house,,0-1919
"CHF 890,000.–",190m²,4418 Reigoldswil,basel-landschaft,Single house,,0-1919
"CHF 1,580,000.–",6 rooms,4437 Waldenburg,basel-landschaft,Single house,,0-1919
"CHF 1,780,000.–",7.5 rooms,4133 Pratteln,basel-landschaft,Single house,,0-1919
"CHF 950,000.–",N/A,"Hauptstrasse 51, 4147 Aesch BL",basel-landschaft,Single house,,0-1919
"CHF 1,550,000.–",10 rooms,"Schöntalstrasse 11, 4438 Langenbruck",basel-landschaft,Single house,,0-1919
"CHF 385,000.–",8.5 rooms,"Dorfstrasse 9, 4254 Liesberg Dorf",basel-landschaft,Single house,,0-1919
"CHF 1,115,000.–",8.5 rooms,"Laufenweg 2, 4225 Brislach",basel-landschaft,Single house,,0-1919
"CHF 1,490,000.–",5.5 rooms,4123 Allschwil,basel-landschaft,Single house,,0-1919
"CHF 890,000.–",190m²,4418 Reigoldswil,basel-landschaft,Single house,,0-1919
"CHF 1,580,000.–",6 rooms,4437 Waldenburg,basel-landschaft,Single house,,0-1919
"CHF 1,780,000.–",7.5 rooms,4133 Pratteln,basel-landschaft,Single house,,0-1919
"CHF 890,000.–",6.5 rooms,"Sagiweg 3, 4457 Diegten",basel-landschaft,Single house,,0-1919
"CHF 1,390,000.–",7 rooms,"Bleichemattweg 54, 4410 Liestal",basel-landschaft,Single house,,0-1919
"CHF 1,255,900.–",5.5 rooms,4451 Wintersingen,basel-landschaft,Single house,,0-1919
"CHF 1,827,370.–",4 rooms,"Baselstrasse 84, 4153 Reinach BL",basel-landschaft,Single house,,0-1919
"CHF 877,140.–",8.5 rooms,"Buckterstrasse 3, 4445 Häfelfingen",basel-landschaft,Single house,,0-1919
"CHF 970,170.–",7.5 rooms,4253 Liesberg,basel-landschaft,Single house,,0-1919
"CHF 863,850.–",5.5 rooms,4455 Zunzgen,basel-landschaft,Single house,,0-1919
"CHF 1,448,610.–",4.5 rooms,"Seltisbergerstrasse 30, 4419 Lupsingen",basel-landschaft,Single house,,0-1919
"CHF 784,110.–",4 rooms,4457 Diegten,basel-landschaft,Single house,,0-1919
"CHF 1,461,900.–",5.5 rooms,"Schellocherweg 3, 4222 Zwingen",basel-landschaft,Single house,,0-1919
"CHF 1,727,700.–",6 rooms,"Hauptstrasse 96, 4133 Pratteln",basel-landschaft,Single house,,0-1919
"CHF 1,428,670.–",10.5 rooms,"Hauptstrasse 20, 4437 Waldenburg",basel-landschaft,Single house,,0-1919
"CHF 930,300.–",5.5 rooms,4203 Grellingen,basel-landschaft,Single house,,0-1919
"CHF 1,853,950.–",6 rooms,4132 Muttenz,basel-landschaft,Single house,,0-1919
